******************************************************************
records on AgeDB dataset under 80%-20% protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
050, 8.0678, 33.1721, 8.0678, 4.3320, 95.1499, 11.7371, 37.8481, 11.7371, 5.6533, 93.7929
051, 7.9976, 33.0896, 7.9976, 4.2620, 95.2078, 11.5934, 37.4814, 11.5934, 5.5948, 93.9105
052, 7.9871, 33.0559, 7.9871, 4.2821, 95.2004, 11.6023, 37.6655, 11.6023, 5.5971, 93.9021
053, 7.9987, 33.0958, 7.9987, 4.2611, 95.2206, 11.5543, 37.5602, 11.5543, 5.6176, 93.8945
054, 7.8399, 32.8829, 7.8399, 4.1944, 95.2948, 11.5962, 37.2902, 11.5962, 5.5918, 93.9143
055, 7.9357, 32.9975, 7.9357, 4.2389, 95.2413, 11.7143, 37.6295, 11.7143, 5.5986, 93.9074
056, 7.8724, 32.9277, 7.8724, 4.2175, 95.2708, 11.7076, 37.6335, 11.7076, 5.5986, 93.9082
057, 7.9139, 32.9857, 7.9139, 4.2518, 95.2299, 11.6730, 37.6131, 11.6730, 5.6237, 93.8961
058, 7.8819, 32.9357, 7.8819, 4.2086, 95.2770, 11.7427, 37.7993, 11.7427, 5.6199, 93.8961
059, 7.8348, 32.8712, 7.8348, 4.1921, 95.2922, 11.7517, 37.7704, 11.7517, 5.6396, 93.8649
060, 7.7266, 32.7153, 7.7266, 4.1135, 95.3775, 11.6981, 37.5118, 11.6981, 5.6146, 93.8915
061, 7.7639, 32.7952, 7.7639, 4.1566, 95.3243, 11.8109, 37.9082, 11.8109, 5.6449, 93.8619
062, 7.8667, 32.9238, 7.8667, 4.1988, 95.2813, 11.7055, 37.6030, 11.7055, 5.5857, 93.9105
063, 7.6469, 32.6239, 7.6469, 4.0793, 95.4071, 11.7314, 37.7597, 11.7314, 5.6237, 93.8748
064, 7.7067, 32.7148, 7.7067, 4.1241, 95.3559, 11.5955, 37.4982, 11.5955, 5.5941, 93.9067
065, 7.7104, 32.7088, 7.7104, 4.1172, 95.3724, 11.8012, 37.6985, 11.8012, 5.6002, 93.9059
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
11.9183, 37.9050, 11.9183, 5.5812, 93.8891
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.188, 0.301, 0.412, 0.512, 0.602, 0.668, 0.729, 0.784, 0.828, 0.866

test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
11.8059, 37.5881, 11.8059, 5.5964, 93.8815
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.185, 0.303, 0.413, 0.509, 0.598, 0.665, 0.730, 0.783, 0.831, 0.866

