******************************************************************
records on AgeDB dataset under 80%-20% protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
018, 12.3708, 38.6191, 12.3708, 6.7278, 92.7670, 12.0329, 38.1336, 12.0329, 6.5732, 93.0356
019, 12.5002, 38.7770, 12.5002, 6.8286, 92.6670, 11.6549, 37.9497, 11.6549, 6.2790, 93.2161
020, 12.3598, 38.5999, 12.3598, 6.6952, 92.7977, 11.8710, 37.9176, 11.8710, 6.3093, 93.1001
021, 12.0700, 38.2319, 12.0700, 6.5275, 92.9596, 12.1788, 38.3189, 12.1788, 6.5883, 92.8886
022, 12.0266, 38.1891, 12.0266, 6.5211, 92.9701, 12.8326, 39.2414, 12.8326, 7.1327, 92.5618
023, 11.9071, 38.0329, 11.9071, 6.4603, 93.0312, 11.7579, 37.8858, 11.7579, 6.3851, 93.1486
024, 11.8677, 37.9893, 11.8677, 6.4302, 93.0615, 11.4923, 37.6457, 11.4923, 6.1948, 93.2638
025, 11.7817, 37.8718, 11.7817, 6.4217, 93.0721, 12.0813, 37.7347, 12.0813, 6.5231, 93.0030
026, 11.5328, 37.5630, 11.5328, 6.2720, 93.2204, 12.6666, 38.8664, 12.6666, 6.8408, 92.7642
027, 11.5051, 37.5291, 11.5051, 6.2325, 93.2605, 11.8661, 37.9519, 11.8661, 6.3457, 93.2168
028, 11.3618, 37.3544, 11.3618, 6.1743, 93.3218, 11.5623, 37.4471, 11.5623, 6.2259, 93.2714
029, 11.2391, 37.1858, 11.2391, 6.0627, 93.4324, 11.8862, 37.1857, 11.8862, 6.2221, 93.2881
030, 11.1753, 37.0967, 11.1753, 6.0882, 93.4073, 11.7579, 37.8205, 11.7579, 6.1812, 93.2964
031, 10.1086, 35.7742, 10.1086, 5.4485, 94.0385, 11.3550, 37.2473, 11.3550, 6.0159, 93.5246
032, 9.7026, 35.2414, 9.7026, 5.2334, 94.2629, 11.2012, 37.0146, 11.2012, 5.8961, 93.6035
033, 9.4726, 34.9561, 9.4726, 5.0989, 94.3938, 11.2725, 37.2520, 11.2725, 5.8135, 93.6801
034, 9.1781, 34.5798, 9.1781, 4.9556, 94.5377, 11.2784, 37.2525, 11.2784, 5.7642, 93.7074
035, 9.2767, 34.7242, 9.2767, 4.9897, 94.5035, 11.2962, 37.1269, 11.2962, 5.7248, 93.7877
036, 9.0963, 34.4902, 9.0963, 4.8845, 94.6053, 11.2688, 37.0948, 11.2688, 5.7384, 93.7847
037, 8.9957, 34.3579, 8.9957, 4.8240, 94.6617, 11.2549, 37.1851, 11.2549, 5.6444, 93.8218
038, 8.9094, 34.2397, 8.9094, 4.7870, 94.7046, 11.3182, 37.3321, 11.3182, 5.7172, 93.8006
039, 8.7500, 34.0604, 8.7500, 4.6789, 94.8130, 11.5616, 37.5347, 11.5616, 5.6808, 93.7612
040, 8.8770, 34.2058, 8.8770, 4.7332, 94.7561, 11.4632, 37.4694, 11.4632, 5.7369, 93.7657
041, 8.6875, 33.9623, 8.6875, 4.6755, 94.8176, 11.3149, 37.3741, 11.3149, 5.6573, 93.8294
042, 8.5487, 33.7878, 8.5487, 4.5811, 94.9048, 11.3983, 37.3486, 11.3983, 5.7043, 93.8074
043, 8.4376, 33.6574, 8.4376, 4.5212, 94.9678, 11.6016, 37.7771, 11.6016, 5.7324, 93.7938
044, 8.4978, 33.7204, 8.4978, 4.5704, 94.9207, 11.6960, 37.9070, 11.6960, 5.7604, 93.7165
045, 8.4105, 33.6046, 8.4105, 4.4974, 94.9885, 11.5485, 37.3820, 11.5485, 5.7589, 93.7710
046, 8.3192, 33.4860, 8.3192, 4.4650, 95.0173, 11.4612, 37.4666, 11.4612, 5.6641, 93.8029
047, 8.4043, 33.6196, 8.4043, 4.5015, 94.9843, 11.6108, 37.7320, 11.6108, 5.7111, 93.7604
048, 8.1207, 33.2376, 8.1207, 4.3539, 95.1306, 11.8314, 37.9386, 11.8314, 5.7521, 93.7437
049, 8.2384, 33.3717, 8.2384, 4.4271, 95.0520, 11.8375, 37.9235, 11.8375, 5.7233, 93.7703
050, 8.1928, 33.3552, 8.1928, 4.3673, 95.1123, 11.8414, 38.0015, 11.8414, 5.7309, 93.7786
051, 8.1221, 33.2325, 8.1221, 4.3434, 95.1429, 11.6649, 37.5287, 11.6649, 5.6687, 93.8264
052, 7.9174, 32.9746, 7.9174, 4.2287, 95.2578, 11.7494, 37.9025, 11.7494, 5.6846, 93.8112
053, 7.9069, 32.9708, 7.9069, 4.2294, 95.2553, 11.6806, 37.7686, 11.6806, 5.6732, 93.8203
054, 7.7351, 32.7282, 7.7351, 4.1119, 95.3687, 11.7036, 37.6663, 11.7036, 5.6770, 93.8089
055, 7.8095, 32.8388, 7.8095, 4.1691, 95.3153, 11.7686, 37.7269, 11.7686, 5.6763, 93.8173
056, 7.9145, 32.9774, 7.9145, 4.2412, 95.2443, 11.7991, 37.5780, 11.7991, 5.6566, 93.8135
057, 7.7718, 32.8081, 7.7718, 4.1416, 95.3409, 11.8380, 37.8386, 11.8380, 5.6641, 93.8196
058, 7.8982, 32.9585, 7.8982, 4.2385, 95.2492, 11.9851, 38.2086, 11.9851, 5.7210, 93.7786
059, 7.7856, 32.8177, 7.7856, 4.1558, 95.3246, 11.9096, 38.0160, 11.9096, 5.6907, 93.7998
060, 7.8504, 32.8987, 7.8504, 4.1787, 95.3032, 11.8762, 38.0278, 11.8762, 5.7134, 93.7794
061, 7.7277, 32.7199, 7.7277, 4.1217, 95.3647, 11.8459, 37.9059, 11.8459, 5.6975, 93.8014
062, 7.7370, 32.7424, 7.7370, 4.1360, 95.3501, 11.7780, 37.8315, 11.7780, 5.6808, 93.7983
063, 7.7561, 32.7362, 7.7561, 4.1368, 95.3519, 11.8880, 38.0878, 11.8880, 5.7157, 93.7824
064, 7.7602, 32.7978, 7.7602, 4.1409, 95.3342, 11.8598, 37.8734, 11.8598, 5.7036, 93.7953
065, 7.7316, 32.7445, 7.7316, 4.1112, 95.3753, 11.8946, 37.7777, 11.8946, 5.6892, 93.8074
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
11.1638, 37.1116, 11.1638, 5.6300, 93.8362
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.183, 0.298, 0.411, 0.511, 0.595, 0.673, 0.737, 0.785, 0.823, 0.861

test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
11.3628, 37.4766, 11.3628, 5.6685, 93.8092
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.179, 0.299, 0.413, 0.514, 0.588, 0.669, 0.729, 0.781, 0.823, 0.858

