******************************************************************
records on AgeDB dataset under 80%-20% protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
027, 11.4364, 37.4464, 11.4364, 6.1991, 93.2915, 12.0029, 37.8336, 12.0029, 6.5679, 92.9719
028, 11.3667, 37.3530, 11.3667, 6.1450, 93.3514, 11.2439, 36.8507, 11.2439, 6.1319, 93.3882
029, 11.2491, 37.2071, 11.2491, 6.0633, 93.4315, 11.2611, 36.6054, 11.2611, 6.1099, 93.4155
030, 11.1628, 37.0983, 11.1628, 6.0784, 93.4114, 11.9106, 38.2030, 11.9106, 6.4268, 93.0258
031, 10.0914, 35.7254, 10.0914, 5.4355, 94.0541, 11.1999, 37.1992, 11.1999, 6.0364, 93.4852
032, 9.7286, 35.2592, 9.7286, 5.2521, 94.2439, 11.1065, 37.0511, 11.1065, 5.9469, 93.5610
033, 9.4212, 34.8962, 9.4212, 5.0619, 94.4253, 11.1958, 37.2428, 11.1958, 5.8923, 93.5868
034, 9.2986, 34.7408, 9.2986, 4.9836, 94.5049, 11.0770, 37.0457, 11.0770, 5.8226, 93.6694
035, 9.2309, 34.6593, 9.2309, 4.9655, 94.5256, 11.3061, 37.1873, 11.3061, 5.8825, 93.6187
036, 9.1464, 34.5541, 9.1464, 4.9243, 94.5660, 11.0874, 36.9947, 11.0874, 5.8165, 93.7058
037, 8.9888, 34.3470, 8.9888, 4.8141, 94.6783, 11.2574, 37.2011, 11.2574, 5.8158, 93.6732
038, 8.9609, 34.3129, 8.9609, 4.8201, 94.6708, 11.3145, 37.2246, 11.3145, 5.8052, 93.7028
039, 8.6964, 33.9708, 8.6964, 4.6228, 94.8672, 11.5852, 37.4467, 11.5852, 5.8324, 93.6414
040, 8.9122, 34.2564, 8.9122, 4.7837, 94.7082, 11.4535, 37.4823, 11.4535, 5.8514, 93.6596
041, 8.6779, 33.9494, 8.6779, 4.6671, 94.8251, 11.5691, 37.7220, 11.5691, 5.8681, 93.6187
042, 8.5255, 33.7531, 8.5255, 4.5670, 94.9200, 11.5824, 37.5820, 11.5824, 5.8127, 93.6967
043, 8.4509, 33.6803, 8.4509, 4.5398, 94.9487, 11.7921, 37.8452, 11.7921, 5.8734, 93.6588
044, 8.4577, 33.6835, 8.4577, 4.5402, 94.9501, 11.8892, 38.0796, 11.8892, 5.8931, 93.6391
045, 8.4463, 33.6525, 8.4463, 4.5276, 94.9597, 11.6439, 37.4847, 11.6439, 5.8203, 93.7096
046, 8.3034, 33.4791, 8.3034, 4.4245, 95.0590, 11.7695, 37.9347, 11.7695, 5.8082, 93.6960
047, 8.3312, 33.5216, 8.3312, 4.4640, 95.0216, 11.7103, 37.6966, 11.7103, 5.7657, 93.7248
048, 8.2508, 33.4078, 8.2508, 4.4373, 95.0451, 11.9419, 37.9377, 11.9419, 5.8597, 93.6513
049, 8.1990, 33.3349, 8.1990, 4.4013, 95.0807, 12.1400, 38.3439, 12.1400, 5.8741, 93.6361
050, 8.1705, 33.3240, 8.1705, 4.3566, 95.1242, 12.0736, 38.1790, 12.0736, 5.8309, 93.6816
051, 8.1053, 33.1702, 8.1053, 4.3437, 95.1429, 11.8614, 37.7252, 11.8614, 5.7945, 93.7149
052, 7.8925, 32.9634, 7.8925, 4.2063, 95.2732, 11.9903, 38.3074, 11.9903, 5.7862, 93.6664
053, 7.8904, 32.9445, 7.8904, 4.2249, 95.2588, 11.8891, 37.9572, 11.8891, 5.7832, 93.7127
054, 7.7636, 32.7713, 7.7636, 4.1410, 95.3415, 11.9268, 37.8446, 11.9268, 5.7741, 93.7111
055, 7.8122, 32.8548, 7.8122, 4.1958, 95.2898, 12.0504, 38.1631, 12.0504, 5.8029, 93.6846
056, 7.9273, 33.0100, 7.9273, 4.2413, 95.2439, 12.0577, 37.9124, 12.0577, 5.8021, 93.6937
057, 7.7986, 32.8338, 7.7986, 4.1402, 95.3368, 12.0341, 38.2209, 12.0341, 5.7756, 93.7058
058, 7.8276, 32.8718, 7.8276, 4.1810, 95.2973, 12.2251, 38.4453, 12.2251, 5.8188, 93.6808
059, 7.7670, 32.7671, 7.7670, 4.1390, 95.3440, 12.1025, 38.2033, 12.1025, 5.8226, 93.6846
060, 7.7867, 32.8378, 7.7867, 4.1389, 95.3368, 12.0579, 38.2199, 12.0579, 5.8226, 93.6770
061, 7.7168, 32.6756, 7.7168, 4.1009, 95.3817, 11.9960, 37.8794, 11.9960, 5.7908, 93.7005
062, 7.7513, 32.7494, 7.7513, 4.1600, 95.3279, 12.0283, 38.0762, 12.0283, 5.7801, 93.7127
063, 7.7930, 32.7780, 7.7930, 4.1900, 95.2967, 12.0204, 38.1898, 12.0204, 5.7983, 93.6998
064, 7.7489, 32.7993, 7.7489, 4.1378, 95.3393, 12.0897, 38.2217, 12.0897, 5.8014, 93.7020
065, 7.7328, 32.7241, 7.7328, 4.1290, 95.3604, 12.0523, 37.9609, 12.0523, 5.7854, 93.7005
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
12.3963, 38.5629, 12.3963, 5.8796, 93.6275
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.180, 0.290, 0.394, 0.487, 0.567, 0.651, 0.714, 0.760, 0.807, 0.847

test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
12.3963, 38.5629, 12.3963, 5.8796, 93.6275
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.180, 0.290, 0.394, 0.487, 0.567, 0.651, 0.714, 0.760, 0.807, 0.847

