******************************************************************
records on AgeDB dataset under five-fold cross-validation protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
001, 15.0125, 75.9078, 15.0125, 11.5093, 78.5393, 12.3726, 72.2573, 12.3726, 10.8241, 82.6308
002, 12.8699, 72.7813, 12.8699, 10.5774, 82.5667, 10.8145, 68.0506, 10.8145, 8.3927, 86.1289
003, 12.1397, 71.5825, 12.1397, 9.9665, 83.5398, 10.2005, 68.0557, 10.2005, 8.5823, 85.5390
004, 11.9142, 71.2150, 11.9142, 9.8404, 83.8464, 9.7605, 67.1889, 9.7605, 8.2964, 85.9833
005, 11.4957, 70.5176, 11.4957, 9.5311, 84.3174, 9.9058, 67.5134, 9.9058, 8.2661, 86.3215
006, 11.2438, 70.1070, 11.2438, 9.3347, 84.6857, 9.9748, 68.3953, 9.9748, 8.6596, 86.2600
007, 11.0436, 69.7645, 11.0436, 9.2340, 84.9506, 10.1107, 67.9824, 10.1107, 9.6406, 86.7013
008, 10.8398, 69.4352, 10.8398, 9.0316, 85.2887, 10.9181, 67.7164, 10.9181, 9.8620, 87.5375
009, 10.6788, 69.1722, 10.6788, 8.9213, 85.3704, 9.4358, 67.5051, 9.4358, 7.3131, 87.2980
010, 10.5922, 69.0261, 10.5922, 8.8656, 85.4699, 9.3092, 67.3428, 9.3092, 7.4132, 87.3798
011, 10.3496, 68.6197, 10.3496, 8.6760, 85.8405, 8.8312, 65.8151, 8.8312, 7.7574, 88.4693
012, 10.3544, 68.6338, 10.3544, 8.6119, 85.8383, 10.3987, 68.4300, 10.3987, 10.5118, 86.5997
013, 10.2192, 68.3926, 10.2192, 8.5701, 86.0019, 10.2574, 67.9746, 10.2574, 9.8074, 87.2654
014, 9.9517, 67.9413, 9.9517, 8.3338, 86.3764, 9.0721, 66.8059, 9.0721, 6.8052, 88.1228
015, 9.9203, 67.9108, 9.9203, 8.3027, 86.4687, 9.1987, 66.4429, 9.1987, 6.8976, 87.9788
016, 9.9410, 67.9181, 9.9410, 8.3804, 86.3970, 9.5057, 67.1660, 9.5057, 9.0690, 87.8074
017, 9.7383, 67.5977, 9.7383, 8.2357, 86.6380, 8.9219, 66.1187, 8.9219, 7.8552, 88.6042
018, 9.7410, 67.6024, 9.7410, 8.1584, 86.6610, 8.9707, 66.4249, 8.9707, 7.9810, 87.9939
019, 9.6101, 67.3746, 9.6101, 8.1127, 86.8257, 8.3681, 65.5139, 8.3681, 7.2866, 88.2691
020, 9.4367, 67.0849, 9.4367, 7.9806, 86.9554, 8.7278, 65.8731, 8.7278, 6.7983, 88.6406
021, 9.3629, 66.9702, 9.3629, 7.9010, 87.1178, 8.8177, 65.3324, 8.8177, 7.2479, 88.7104
022, 9.2728, 66.8256, 9.2728, 7.8575, 87.2556, 8.6444, 65.9132, 8.6444, 6.7020, 88.7710
023, 9.2333, 66.7415, 9.2333, 7.8702, 87.3318, 8.4370, 65.6543, 8.4370, 7.6785, 88.9356
024, 9.1031, 66.5390, 9.1031, 7.7439, 87.4556, 8.3076, 65.0293, 8.3076, 6.7149, 88.8332
025, 9.0453, 66.4455, 9.0453, 7.6799, 87.5604, 8.1389, 65.0564, 8.1389, 6.4086, 89.3389
026, 8.9909, 66.3409, 8.9909, 7.6411, 87.6477, 8.3741, 65.3204, 8.3741, 6.9833, 88.8961
027, 9.0049, 66.3690, 9.0049, 7.6411, 87.5913, 8.6554, 65.4300, 8.6554, 7.0940, 88.6179
028, 8.9034, 66.1996, 8.9034, 7.5414, 87.7513, 8.1754, 65.0984, 8.1754, 6.8560, 89.3904
029, 8.7761, 65.9710, 8.7761, 7.5073, 87.7788, 8.7773, 66.3891, 8.7773, 7.7271, 89.1016
030, 8.7107, 65.8804, 8.7107, 7.4696, 87.9135, 8.5367, 65.5160, 8.5367, 6.3791, 88.5049
031, 8.0694, 64.7997, 8.0694, 6.8623, 88.6136, 7.9355, 64.7639, 7.9355, 6.6990, 89.6497
032, 7.8676, 64.4630, 7.8676, 6.7803, 88.8052, 7.8400, 64.8273, 7.8400, 6.5732, 89.3768
033, 7.8015, 64.3682, 7.8015, 6.6887, 88.8626, 7.9158, 64.7413, 7.9158, 6.4716, 89.7119
034, 7.6948, 64.1666, 7.6948, 6.6582, 88.9543, 7.8956, 64.5784, 7.8956, 6.4989, 89.8650
035, 7.7117, 64.2168, 7.7117, 6.6266, 89.0195, 7.9968, 64.2738, 7.9968, 6.5436, 90.0371
036, 7.6556, 64.1185, 7.6556, 6.6626, 89.0588, 7.9005, 64.6524, 7.9005, 6.5133, 89.8249
037, 7.5478, 63.9517, 7.5478, 6.5664, 89.1424, 7.9199, 64.4394, 7.9199, 6.4253, 89.7710
038, 7.5493, 63.9278, 7.5493, 6.5421, 89.1221, 7.9497, 64.3351, 7.9497, 6.2782, 89.9340
039, 7.4809, 63.8262, 7.4809, 6.4484, 89.2475, 7.9342, 64.5501, 7.9342, 6.4579, 90.0804
040, 7.5934, 64.0196, 7.5934, 6.5558, 89.2146, 7.8844, 64.5332, 7.8844, 6.6717, 89.8673
041, 7.4891, 63.8302, 7.4891, 6.5151, 89.2464, 7.9750, 64.5477, 7.9750, 6.2995, 89.9174
042, 7.4113, 63.7113, 7.4113, 6.4184, 89.3032, 7.8271, 64.5596, 7.8271, 6.6975, 89.8112
043, 7.3195, 63.5412, 7.3195, 6.3654, 89.3922, 7.9325, 64.4580, 7.9325, 6.7225, 89.9242
044, 7.3921, 63.6941, 7.3921, 6.4987, 89.2727, 7.9512, 64.4034, 7.9512, 6.2957, 90.0470
045, 7.4241, 63.7107, 7.4241, 6.4490, 89.3564, 7.8343, 64.3870, 7.8343, 6.4094, 89.9121
046, 7.2838, 63.4867, 7.2838, 6.3126, 89.4592, 7.9032, 64.6888, 7.9032, 6.3806, 89.7847
047, 7.2422, 63.4192, 7.2422, 6.2994, 89.5135, 7.9219, 64.5876, 7.9219, 6.6217, 89.9545
048, 7.2792, 63.4669, 7.2792, 6.3511, 89.5006, 7.9857, 64.8356, 7.9857, 6.2320, 89.7210
049, 7.1830, 63.3242, 7.1830, 6.2679, 89.5003, 7.9053, 64.3208, 7.9053, 6.2153, 89.9439
050, 7.2137, 63.3800, 7.2137, 6.2793, 89.5294, 7.9276, 64.4973, 7.9276, 6.3397, 90.0349
051, 7.2424, 63.3980, 7.2424, 6.2711, 89.5622, 7.8058, 64.2423, 7.8058, 6.2820, 90.1350
052, 7.0897, 63.1540, 7.0897, 6.1774, 89.7176, 7.8915, 64.9320, 7.8915, 6.3071, 89.7445
053, 7.0529, 63.1174, 7.0529, 6.1302, 89.6987, 7.8246, 64.1127, 7.8246, 6.3457, 90.1478
054, 7.0696, 63.1157, 7.0696, 6.1894, 89.6993, 7.8265, 64.4783, 7.8265, 6.3306, 90.0045
055, 7.0634, 63.0932, 7.0634, 6.1718, 89.6973, 7.9814, 64.3984, 7.9814, 6.3503, 90.1516
056, 7.1316, 63.2733, 7.1316, 6.2361, 89.5830, 7.8742, 64.1999, 7.8742, 6.2502, 90.2274
057, 7.0653, 63.1079, 7.0653, 6.1760, 89.7131, 7.7670, 64.2431, 7.7670, 6.3556, 90.1327
058, 7.0746, 63.1471, 7.0746, 6.1395, 89.6935, 7.8184, 64.5400, 7.8184, 6.3124, 89.9447
059, 7.0422, 63.0625, 7.0422, 6.1101, 89.7220, 7.8640, 64.4186, 7.8640, 6.2873, 90.1334
