******************************************************************
records on AgeDB dataset under five-fold cross-validation protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
018, 9.6646, 67.4759, 9.6646, 8.1060, 86.7819, 8.8592, 66.0283, 8.8592, 7.7771, 88.7081
019, 9.6008, 67.3541, 9.6008, 8.1210, 86.7740, 9.2388, 66.9530, 9.2388, 8.9803, 87.3980
020, 9.4189, 67.0610, 9.4189, 8.0122, 86.9885, 8.9577, 66.2850, 8.9577, 6.8749, 88.6490
021, 9.3238, 66.9036, 9.3238, 7.8718, 87.1269, 8.8143, 65.7381, 8.8143, 7.7847, 88.7923
022, 9.2115, 66.7111, 9.2115, 7.7845, 87.3348, 8.8735, 66.3601, 8.8735, 7.7081, 88.6967
023, 9.2127, 66.7119, 9.2127, 7.7872, 87.3206, 9.6191, 67.0255, 9.6191, 8.9196, 88.2555
024, 9.0057, 66.3702, 9.0057, 7.6306, 87.4795, 8.5107, 66.1399, 8.5107, 6.8628, 88.0887
025, 8.9963, 66.3546, 8.9963, 7.6397, 87.5169, 8.9885, 66.8530, 8.9885, 6.4610, 87.8355
026, 8.9947, 66.3528, 8.9947, 7.5888, 87.6276, 8.5219, 65.2256, 8.5219, 6.9416, 88.7430
027, 8.9243, 66.2374, 8.9243, 7.5905, 87.6069, 8.8318, 66.2857, 8.8318, 7.8726, 88.0887
028, 8.7706, 65.9715, 8.7706, 7.4671, 87.8571, 8.3591, 65.1208, 8.3591, 6.7854, 89.2070
029, 8.7854, 66.0024, 8.7854, 7.4442, 87.8109, 8.5127, 65.3112, 8.5127, 6.5413, 89.5534
030, 8.6486, 65.7709, 8.6486, 7.3458, 87.9916, 8.6305, 66.2487, 8.6305, 6.6983, 88.1107
031, 8.0963, 64.8754, 8.0963, 6.9228, 88.5419, 8.0612, 64.5395, 8.0612, 6.4397, 89.6187
032, 7.8433, 64.4205, 7.8433, 6.7259, 88.8222, 7.9616, 64.8818, 7.9616, 6.5838, 89.4397
033, 7.8237, 64.4219, 7.8237, 6.7240, 88.8548, 7.8987, 64.5101, 7.8987, 6.5406, 89.7908
034, 7.7306, 64.2365, 7.7306, 6.6577, 88.9443, 7.8561, 64.4403, 7.8561, 6.4132, 89.8567
035, 7.6846, 64.1725, 7.6846, 6.5596, 89.0547, 7.9752, 64.2178, 7.9752, 6.5011, 89.9265
036, 7.6390, 64.0880, 7.6390, 6.5902, 89.1127, 7.9313, 64.6012, 7.9313, 6.3427, 89.8772
037, 7.5242, 63.9103, 7.5242, 6.5259, 89.1551, 7.9639, 64.3362, 7.9639, 6.3889, 90.0030
038, 7.4769, 63.8068, 7.4769, 6.4701, 89.1959, 7.9057, 64.6006, 7.9057, 6.3821, 89.7043
039, 7.4271, 63.7256, 7.4271, 6.4274, 89.2642, 7.9460, 64.7026, 7.9460, 6.2570, 89.9030
040, 7.5348, 63.9180, 7.5348, 6.4923, 89.2253, 7.8876, 64.4184, 7.8876, 6.4284, 89.9538
041, 7.4446, 63.7557, 7.4446, 6.4122, 89.2796, 8.0120, 64.5440, 8.0120, 6.3813, 89.9803
042, 7.3926, 63.6774, 7.3926, 6.4120, 89.3257, 7.9914, 65.0428, 7.9914, 6.5815, 89.5057
043, 7.3238, 63.5552, 7.3238, 6.3570, 89.3566, 7.9605, 64.5387, 7.9605, 6.3412, 89.9477
044, 7.4546, 63.7873, 7.4546, 6.4876, 89.2786, 8.0078, 64.5003, 8.0078, 6.1744, 89.9750
045, 7.3920, 63.6703, 7.3920, 6.4356, 89.3360, 7.8899, 64.2730, 7.8899, 6.3397, 90.1524
046, 7.2161, 63.3678, 7.2161, 6.2398, 89.4958, 7.8737, 64.7094, 7.8737, 6.4875, 89.7612
047, 7.2064, 63.3568, 7.2064, 6.2759, 89.4698, 8.0472, 64.9368, 8.0472, 6.8999, 89.8067
048, 7.2335, 63.4013, 7.2335, 6.3265, 89.5300, 8.0597, 64.7408, 8.0597, 6.4139, 89.9022
049, 7.1766, 63.2947, 7.1766, 6.2497, 89.5072, 7.9907, 64.7439, 7.9907, 6.2987, 89.9234
050, 7.2354, 63.4298, 7.2354, 6.2745, 89.5437, 8.1133, 64.7482, 8.1133, 6.4329, 90.1713
051, 7.1784, 63.2855, 7.1784, 6.2008, 89.6606, 7.9163, 64.4908, 7.9163, 6.3639, 90.1804
052, 7.0453, 63.1020, 7.0453, 6.1719, 89.6477, 7.9876, 64.9006, 7.9876, 6.3518, 89.8120
053, 7.0947, 63.1662, 7.0947, 6.1519, 89.7007, 7.9667, 64.4849, 7.9667, 6.3192, 90.0925
054, 6.9359, 62.8713, 6.9359, 6.0656, 89.7836, 7.9420, 64.5969, 7.9420, 6.3578, 90.0387
055, 7.0256, 63.0350, 7.0256, 6.1522, 89.6840, 8.0403, 64.5859, 8.0403, 6.4799, 89.9947
056, 7.0664, 63.1557, 7.0664, 6.2395, 89.5893, 8.0005, 64.3395, 8.0005, 6.2062, 90.2494
057, 7.0051, 62.9906, 7.0051, 6.0794, 89.7425, 8.0007, 64.5211, 8.0007, 6.3268, 90.1448
058, 7.0703, 63.1666, 7.0703, 6.1437, 89.6425, 7.9708, 64.7332, 7.9708, 6.4003, 89.9750
059, 7.0007, 62.9870, 7.0007, 6.0813, 89.7934, 8.0033, 64.5370, 8.0033, 6.4132, 90.1941
060, 6.9897, 62.9949, 6.9897, 6.1170, 89.7062, 8.0019, 64.5981, 8.0019, 6.4177, 90.1114
061, 6.9839, 62.9295, 6.9839, 6.1477, 89.8210, 7.9925, 64.4353, 7.9925, 6.3556, 90.1994
062, 7.0283, 63.0567, 7.0283, 6.1226, 89.7834, 7.9585, 64.5062, 7.9585, 6.2176, 90.1759
063, 6.8358, 62.7218, 6.8358, 6.0075, 89.9200, 7.9684, 64.7908, 7.9684, 6.3904, 89.9727
064, 7.0244, 63.0706, 7.0244, 6.1596, 89.6713, 8.0587, 64.7311, 8.0587, 6.4481, 89.9598
065, 6.9813, 62.9697, 6.9813, 6.1072, 89.7440, 7.9860, 64.7225, 7.9860, 6.5307, 89.9227
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
7.8908, 64.3667, 7.8908, 6.0343, 89.9763
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.170, 0.280, 0.378, 0.467, 0.559, 0.631, 0.705, 0.760, 0.802, 0.843

test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
7.8298, 64.1253, 7.8298, 6.0528, 90.2639
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.168, 0.284, 0.381, 0.479, 0.559, 0.636, 0.693, 0.751, 0.799, 0.839

