******************************************************************
records on AgeDB dataset under five-fold cross-validation protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
029, 10.3409, 51.0899, 10.3409, 6.5671, 92.5645, 10.0039, 50.4377, 10.0039, 6.4064, 92.9613
030, 10.2400, 50.9483, 10.2400, 6.5670, 92.5691, 10.2486, 51.3932, 10.2486, 6.5739, 92.5648
031, 9.5780, 49.9964, 9.5780, 6.0628, 93.1166, 9.6334, 49.9413, 9.6334, 6.1296, 93.0045
032, 9.3348, 49.6428, 9.3348, 5.9637, 93.1768, 9.5214, 50.2365, 9.5214, 6.1069, 93.0713
033, 9.2520, 49.5556, 9.2520, 5.8837, 93.2608, 9.4617, 49.8176, 9.4617, 6.0470, 93.1312
034, 9.0820, 49.2781, 9.0820, 5.7748, 93.3400, 9.3583, 49.6269, 9.3583, 5.9303, 93.2547
035, 9.0557, 49.2620, 9.0557, 5.7250, 93.3913, 9.4640, 49.6348, 9.4640, 5.9280, 93.2138
036, 8.9942, 49.1522, 8.9942, 5.7093, 93.4120, 9.4462, 49.8596, 9.4462, 5.9538, 93.1751
037, 8.9237, 49.0627, 8.9237, 5.6594, 93.4581, 9.4531, 49.6093, 9.4531, 5.9735, 93.2130
038, 8.8632, 48.9685, 8.8632, 5.6184, 93.4755, 9.4050, 49.8825, 9.4050, 5.9848, 93.1145
039, 8.7547, 48.8005, 8.7547, 5.5566, 93.5115, 9.5098, 49.9805, 9.5098, 5.8961, 93.2047
040, 8.9242, 49.0667, 8.9242, 5.6692, 93.4384, 9.5127, 49.7993, 9.5127, 6.0402, 93.1448
041, 8.7348, 48.7761, 8.7348, 5.5611, 93.5320, 9.5913, 49.9171, 9.5913, 5.9985, 93.1736
042, 8.7112, 48.7510, 8.7112, 5.5773, 93.5073, 9.5219, 50.2354, 9.5219, 6.0197, 93.0470
043, 8.6583, 48.6761, 8.6583, 5.5015, 93.5693, 9.5736, 49.9780, 9.5736, 5.9810, 93.1312
044, 8.8092, 48.9089, 8.8092, 5.6235, 93.4674, 9.5565, 49.8949, 9.5565, 5.9682, 93.1827
045, 8.7063, 48.7407, 8.7063, 5.5393, 93.5550, 9.4887, 49.6209, 9.4887, 5.9545, 93.2472
046, 8.5804, 48.5575, 8.5804, 5.4697, 93.6087, 9.5275, 50.1167, 9.5275, 5.9879, 93.0470
047, 8.5878, 48.5715, 8.5878, 5.4424, 93.6062, 9.6359, 50.2941, 9.6359, 6.0508, 93.0796
048, 8.5944, 48.5751, 8.5944, 5.4805, 93.6158, 9.6659, 50.0882, 9.6659, 6.0008, 93.0402
049, 8.4781, 48.3962, 8.4781, 5.3918, 93.6681, 9.5638, 50.2360, 9.5638, 5.9151, 93.1221
050, 8.5459, 48.5265, 8.5459, 5.4394, 93.6248, 9.7234, 50.1767, 9.7234, 5.9841, 93.1183
051, 8.4617, 48.3905, 8.4617, 5.3473, 93.7282, 9.5222, 49.9752, 9.5222, 5.9629, 93.1782
052, 8.3192, 48.1943, 8.3192, 5.2989, 93.7693, 9.6016, 50.2514, 9.6016, 5.9538, 93.0690
053, 8.3093, 48.1651, 8.3093, 5.2977, 93.7872, 9.5965, 49.9435, 9.5965, 5.9613, 93.1660
054, 8.1855, 47.9747, 8.1855, 5.2086, 93.8603, 9.5749, 50.1059, 9.5749, 5.9795, 93.1168
055, 8.3154, 48.1605, 8.3154, 5.3013, 93.7468, 9.6794, 50.0280, 9.6794, 5.9909, 93.0652
056, 8.3317, 48.2236, 8.3317, 5.3198, 93.7349, 9.5877, 49.8657, 9.5877, 5.9234, 93.2176
057, 8.2831, 48.1222, 8.2831, 5.2473, 93.8099, 9.6018, 50.0329, 9.6018, 5.9545, 93.1926
058, 8.3445, 48.2290, 8.3445, 5.3218, 93.7312, 9.5462, 50.1283, 9.5462, 5.9712, 93.0986
059, 8.3055, 48.1487, 8.3055, 5.2681, 93.7941, 9.6243, 49.9355, 9.6243, 5.9939, 93.1554
060, 8.2618, 48.1125, 8.2618, 5.2796, 93.7548, 9.6297, 50.0728, 9.6297, 5.9719, 93.1236
061, 8.2742, 48.0684, 8.2742, 5.2764, 93.8071, 9.6168, 49.8796, 9.6168, 5.9484, 93.2070
062, 8.2859, 48.1268, 8.2859, 5.2700, 93.8033, 9.5335, 49.9330, 9.5335, 5.9325, 93.2221
063, 8.1565, 47.9106, 8.1565, 5.1696, 93.9139, 9.5694, 50.1499, 9.5694, 5.9780, 93.0713
064, 8.2964, 48.1594, 8.2964, 5.2770, 93.7741, 9.6246, 50.1608, 9.6246, 5.9712, 93.1228
065, 8.2039, 48.0117, 8.2039, 5.2285, 93.8186, 9.6126, 50.2969, 9.6126, 5.9788, 93.0379
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
9.5143, 49.9942, 9.5143, 5.8614, 93.2026
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.170, 0.289, 0.396, 0.490, 0.570, 0.641, 0.704, 0.761, 0.805, 0.848

test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
9.3234, 49.5745, 9.3234, 5.8335, 93.3594
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.174, 0.288, 0.397, 0.496, 0.574, 0.641, 0.709, 0.770, 0.813, 0.849

