******************************************************************
records on AgeDB dataset under five-fold cross-validation protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
001, 17.5281, 61.0272, 17.5281, 10.8745, 87.3956, 18.1948, 61.6045, 18.1948, 11.7271, 87.6096
002, 15.0234, 57.7800, 15.0234, 9.5650, 89.4819, 15.7017, 57.7296, 15.7017, 10.3912, 89.0008
003, 14.3774, 56.8518, 14.3774, 9.2113, 89.8608, 12.7126, 53.6548, 12.7126, 8.1577, 91.1918
004, 13.7711, 55.9930, 13.7711, 8.7718, 90.2447, 12.9757, 54.5621, 12.9757, 8.3723, 90.9719
005, 13.7109, 55.9153, 13.7109, 8.7565, 90.3170, 11.5268, 52.6150, 11.5268, 7.3920, 91.5519
006, 13.3885, 55.4519, 13.3885, 8.5868, 90.4896, 11.2901, 53.2916, 11.2901, 7.2934, 91.8082
007, 12.9200, 54.7829, 12.9200, 8.2501, 90.8233, 11.3223, 52.9320, 11.3223, 7.2623, 91.8499
008, 12.8107, 54.6370, 12.8107, 8.2064, 90.8862, 10.8709, 52.0582, 10.8709, 7.0432, 92.0493
009, 12.7073, 54.4879, 12.7073, 8.1036, 90.9736, 11.7928, 53.1400, 11.7928, 7.4268, 91.5823
010, 12.5103, 54.2075, 12.5103, 7.9456, 91.1712, 11.1668, 52.2375, 11.1668, 7.3351, 92.0546
011, 12.2508, 53.8312, 12.2508, 7.8026, 91.2985, 10.4714, 51.6769, 10.4714, 6.7968, 92.3685
012, 12.1286, 53.6479, 12.1286, 7.7535, 91.3363, 11.0250, 52.4066, 11.0250, 7.0735, 92.2350
013, 12.0804, 53.5949, 12.0804, 7.6988, 91.4182, 10.5032, 51.4497, 10.5032, 6.6816, 92.3359
014, 11.9333, 53.3786, 11.9333, 7.6295, 91.4718, 10.3863, 51.0091, 10.3863, 6.5239, 92.8127
015, 11.8371, 53.2417, 11.8371, 7.4835, 91.6347, 10.3587, 50.7247, 10.3587, 6.6649, 92.7301
016, 11.6714, 53.0037, 11.6714, 7.4390, 91.6936, 10.3553, 50.7316, 10.3553, 6.7036, 92.6459
017, 11.4962, 52.7446, 11.4962, 7.3122, 91.7967, 10.4013, 51.4823, 10.4013, 6.6255, 92.6065
018, 11.3886, 52.6092, 11.3886, 7.2531, 91.8939, 10.3530, 50.7079, 10.3530, 6.6179, 92.7445
019, 11.4698, 52.7078, 11.4698, 7.3128, 91.8354, 10.3545, 51.5350, 10.3545, 6.6224, 92.4602
020, 11.3173, 52.4977, 11.3173, 7.1908, 91.9623, 10.2089, 51.0422, 10.2089, 6.5588, 92.6839
021, 11.0886, 52.1710, 11.0886, 7.0484, 92.0999, 10.3021, 50.7048, 10.3021, 6.5989, 92.7286
022, 10.9763, 52.0119, 10.9763, 6.9653, 92.1905, 10.0329, 50.9171, 10.0329, 6.4685, 92.6929
023, 10.9057, 51.9031, 10.9057, 6.9725, 92.1950, 10.2477, 50.8350, 10.2477, 6.4155, 92.8605
024, 10.7520, 51.6867, 10.7520, 6.8159, 92.3164, 9.9405, 50.6051, 9.9405, 6.3654, 92.7225
025, 10.8516, 51.8249, 10.8516, 6.9137, 92.2601, 10.1257, 50.7414, 10.1257, 6.4147, 92.6315
026, 10.6357, 51.5180, 10.6357, 6.8354, 92.3336, 11.2151, 51.4189, 11.2151, 7.0288, 92.3412
027, 10.6259, 51.5130, 10.6259, 6.7203, 92.4331, 10.3709, 50.7903, 10.3709, 6.6331, 92.6528
028, 10.4559, 51.2529, 10.4559, 6.6962, 92.4479, 10.5732, 51.0996, 10.5732, 6.7362, 92.3632
029, 10.4257, 51.2139, 10.4257, 6.6286, 92.5187, 10.0996, 49.9244, 10.0996, 6.3472, 93.0190
030, 10.3743, 51.1391, 10.3743, 6.6360, 92.4981, 9.9386, 50.7668, 9.9386, 6.1168, 92.8992
031, 9.5721, 50.0095, 9.5721, 6.0724, 93.0852, 9.4679, 49.6072, 9.4679, 5.8999, 93.2707
032, 9.3876, 49.7368, 9.3876, 5.9953, 93.1466, 9.4670, 49.7822, 9.4670, 5.9075, 93.3245
033, 9.2389, 49.5022, 9.2389, 5.8932, 93.2486, 9.4433, 49.5447, 9.4433, 5.8878, 93.3230
034, 9.0323, 49.2046, 9.0323, 5.7683, 93.3334, 9.3847, 49.8546, 9.3847, 5.8082, 93.2980
035, 9.0373, 49.2342, 9.0373, 5.7567, 93.3360, 9.4173, 49.4693, 9.4173, 5.8681, 93.2964
036, 9.0453, 49.2387, 9.0453, 5.7613, 93.3405, 9.4285, 49.8337, 9.4285, 5.8734, 93.3048
037, 8.8621, 48.9688, 8.8621, 5.6465, 93.4510, 9.3167, 49.6356, 9.3167, 5.7794, 93.3419
038, 8.8694, 48.9627, 8.8694, 5.6425, 93.4677, 9.3690, 50.0347, 9.3690, 5.8324, 93.2570
039, 8.7933, 48.8801, 8.7933, 5.6212, 93.4854, 9.3265, 49.4533, 9.3265, 5.7786, 93.4079
040, 8.8884, 49.0079, 8.8884, 5.6730, 93.4391, 9.3865, 49.9772, 9.3865, 5.8052, 93.2957
041, 8.7914, 48.8583, 8.7914, 5.5676, 93.5275, 9.2975, 49.5861, 9.2975, 5.7233, 93.4011
042, 8.7425, 48.7874, 8.7425, 5.5873, 93.5093, 9.3237, 49.7498, 9.3237, 5.7976, 93.2964
043, 8.6515, 48.6766, 8.6515, 5.5129, 93.5770, 9.5422, 50.1937, 9.5422, 5.8415, 93.1797
044, 8.6846, 48.7134, 8.6846, 5.5633, 93.5238, 9.4406, 49.9549, 9.4406, 5.7938, 93.2767
