******************************************************************
records on AgeDB dataset under five-fold cross-validation protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
001, 23.5902, 37.3370, 23.5902, 10.8827, 88.4205, 22.0290, 35.0534, 22.0290, 10.2328, 89.4102
002, 20.6086, 34.3194, 20.6086, 9.6607, 89.8308, 26.4796, 39.6595, 26.4796, 12.4124, 87.4299
003, 19.7673, 33.3728, 19.7673, 9.3034, 90.1995, 16.9843, 29.9987, 16.9843, 7.8302, 91.6543
004, 19.1355, 32.6783, 19.1355, 8.8641, 90.6282, 16.1951, 29.0742, 16.1951, 7.4003, 92.1092
005, 18.5799, 32.0612, 18.5799, 8.6867, 90.8099, 16.4409, 29.7721, 16.4409, 7.4966, 91.8772
006, 18.3532, 31.8205, 18.3532, 8.5667, 90.9314, 16.1792, 29.3252, 16.1792, 7.6376, 91.9583
007, 18.0139, 31.4213, 18.0139, 8.3973, 91.1028, 16.0444, 29.1037, 16.0444, 7.3738, 92.1509
008, 17.6614, 31.0460, 17.6614, 8.2257, 91.2671, 17.0537, 30.4893, 17.0537, 8.1145, 91.5542
009, 17.4587, 30.8121, 17.4587, 8.1234, 91.3718, 15.5526, 28.2815, 15.5526, 7.0804, 92.2957
010, 17.2294, 30.5582, 17.2294, 8.0024, 91.4925, 15.4923, 28.9110, 15.4923, 7.2714, 92.2813
011, 17.0154, 30.3239, 17.0154, 7.9120, 91.5798, 16.3199, 29.4735, 16.3199, 7.8309, 91.8317
012, 16.8400, 30.1193, 16.8400, 7.8075, 91.6899, 16.0426, 29.1043, 16.0426, 7.4754, 92.1774
013, 16.7104, 29.9884, 16.7104, 7.7347, 91.7609, 14.9171, 27.9682, 14.9171, 7.0053, 92.5444
014, 16.4425, 29.6882, 16.4425, 7.5727, 91.9236, 14.8373, 27.6638, 14.8373, 6.8256, 92.6475
015, 16.2816, 29.4975, 16.2816, 7.5064, 91.9912, 14.8489, 27.7574, 14.8489, 6.8848, 92.5929
016, 16.1436, 29.3456, 16.1436, 7.4471, 92.0495, 14.7934, 27.9261, 14.7934, 6.9166, 92.6755
017, 15.9258, 29.0971, 15.9258, 7.3192, 92.1743, 14.5719, 27.5518, 14.5719, 6.7771, 92.7400
018, 15.8390, 29.0101, 15.8390, 7.2809, 92.2134, 14.9916, 28.3426, 14.9916, 6.9583, 92.6467
019, 15.8264, 28.9977, 15.8264, 7.2901, 92.2091, 14.6904, 27.9930, 14.6904, 6.7809, 92.6952
020, 15.6130, 28.7505, 15.6130, 7.2006, 92.2989, 14.4220, 27.5879, 14.4220, 6.6035, 92.9439
021, 15.4679, 28.6000, 15.4679, 7.0899, 92.4062, 14.1432, 26.9813, 14.1432, 6.4428, 93.0296
022, 15.1995, 28.2929, 15.1995, 6.9864, 92.5080, 14.5594, 27.6450, 14.5594, 6.6816, 92.8939
023, 15.1907, 28.2826, 15.1907, 6.9434, 92.5532, 14.8577, 27.8310, 14.8577, 7.0068, 92.6338
024, 15.0377, 28.1123, 15.0377, 6.8603, 92.6411, 14.1962, 27.1544, 14.1962, 6.6293, 92.9143
025, 15.0393, 28.1075, 15.0393, 6.9030, 92.5851, 13.8518, 27.0502, 13.8518, 6.3980, 93.0811
026, 14.9075, 27.9706, 14.9075, 6.8271, 92.6711, 14.6296, 27.4790, 14.6296, 6.8218, 92.7809
