******************************************************************
records on AgeDB dataset under five-fold cross-validation protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
015, 16.2518, 29.4656, 16.2518, 7.4749, 92.0180, 16.1719, 29.3940, 16.1719, 7.2995, 92.0675
016, 16.2933, 29.5220, 16.2933, 7.5379, 91.9581, 15.3069, 28.3134, 15.3069, 7.0804, 92.4754
017, 16.0652, 29.2540, 16.0652, 7.4055, 92.0866, 14.7519, 27.5752, 14.7519, 6.7422, 92.7582
018, 15.9694, 29.1565, 15.9694, 7.3170, 92.1778, 14.3954, 27.6449, 14.3954, 6.6702, 92.9295
019, 15.8444, 29.0109, 15.8444, 7.3038, 92.1937, 15.1576, 28.4733, 15.1576, 7.0038, 92.6012
020, 15.5597, 28.6960, 15.5597, 7.1665, 92.3296, 14.3010, 27.5646, 14.3010, 6.5497, 92.9689
021, 15.4969, 28.6289, 15.4969, 7.1197, 92.3792, 15.0613, 28.0313, 15.0613, 7.0076, 92.5474
022, 15.2409, 28.3362, 15.2409, 7.0004, 92.5004, 14.9079, 27.7286, 14.9079, 6.7271, 92.8650
023, 15.2510, 28.3473, 15.2510, 7.0285, 92.4688, 17.0869, 30.3068, 17.0869, 8.0341, 91.7218
024, 14.9470, 28.0028, 14.9470, 6.8448, 92.6579, 14.5588, 27.6845, 14.5588, 6.6437, 92.7809
025, 14.9840, 28.0455, 14.9840, 6.9086, 92.5912, 14.5821, 27.9312, 14.5821, 6.5163, 92.8582
026, 14.9606, 28.0403, 14.9606, 6.8502, 92.6456, 14.2003, 27.0875, 14.2003, 6.3995, 93.1077
027, 14.8769, 27.9293, 14.8769, 6.8281, 92.6709, 15.0717, 28.2670, 15.0717, 6.9575, 92.5732
028, 14.5923, 27.6112, 14.5923, 6.7134, 92.7891, 13.8394, 26.6804, 13.8394, 6.2790, 93.2767
029, 14.5492, 27.5659, 14.5492, 6.6680, 92.8293, 14.6174, 27.5575, 14.6174, 6.7104, 92.8203
030, 14.4368, 27.4283, 14.4368, 6.6386, 92.8600, 14.4845, 27.5536, 14.4845, 6.5208, 92.9424
031, 13.4975, 26.3588, 13.4975, 6.1315, 93.3713, 13.5132, 26.4006, 13.5132, 6.1099, 93.4049
032, 13.1627, 25.9829, 13.1627, 5.9965, 93.5031, 13.2913, 26.2246, 13.2913, 6.0599, 93.4685
033, 13.1068, 25.9644, 13.1068, 5.9438, 93.5509, 13.2888, 26.1906, 13.2888, 5.9909, 93.5193
034, 12.9367, 25.7329, 12.9367, 5.8818, 93.6222, 13.2587, 26.1179, 13.2587, 6.0008, 93.5208
035, 12.7672, 25.5620, 12.7672, 5.7561, 93.7417, 13.4291, 26.1275, 13.4291, 5.9522, 93.5413
036, 12.7457, 25.5248, 12.7457, 5.7890, 93.7123, 13.2742, 25.9659, 13.2742, 5.9227, 93.5694
037, 12.6136, 25.3874, 12.6136, 5.7234, 93.7716, 13.3142, 25.9735, 13.3142, 5.9613, 93.5534
038, 12.5505, 25.3125, 12.5505, 5.6835, 93.8196, 13.3498, 26.2379, 13.3498, 6.0083, 93.5064
039, 12.4069, 25.1363, 12.4069, 5.6106, 93.8857, 13.3641, 26.2565, 13.3641, 5.9575, 93.5345
040, 12.6344, 25.4118, 12.6344, 5.7534, 93.7462, 13.2201, 26.0230, 13.2201, 5.9409, 93.5709
041, 12.4593, 25.2101, 12.4593, 5.6237, 93.8758, 13.3052, 25.9063, 13.3052, 5.8946, 93.6050
042, 12.3302, 25.0595, 12.3302, 5.5868, 93.9067, 13.2632, 26.3792, 13.2632, 5.9841, 93.5542
043, 12.2567, 24.9735, 12.2567, 5.5321, 93.9688, 13.3022, 26.1006, 13.3022, 5.8916, 93.6171
044, 12.3625, 25.1019, 12.3625, 5.5941, 93.9062, 13.3252, 26.2668, 13.3252, 5.9007, 93.5929
045, 12.3442, 25.0806, 12.3442, 5.6091, 93.8900, 13.1792, 26.0381, 13.1792, 5.8643, 93.6323
046, 12.1737, 24.8789, 12.1737, 5.4659, 94.0308, 13.2321, 26.1820, 13.2321, 5.9704, 93.5610
047, 12.1200, 24.8209, 12.1200, 5.4773, 94.0221, 13.2954, 26.2762, 13.2954, 5.9970, 93.5648
048, 12.2338, 24.9614, 12.2338, 5.5446, 93.9604, 13.2576, 26.0654, 13.2576, 5.8658, 93.6323
049, 12.1162, 24.7994, 12.1162, 5.4589, 94.0406, 13.2504, 25.9748, 13.2504, 5.8393, 93.6475
050, 12.0761, 24.7802, 12.0761, 5.4436, 94.0552, 13.4572, 26.3486, 13.4572, 5.9378, 93.5830
051, 11.9877, 24.6952, 11.9877, 5.3624, 94.1372, 13.1123, 25.8459, 13.1123, 5.8188, 93.6831
052, 11.7955, 24.4509, 11.7955, 5.3102, 94.1873, 13.2297, 26.1744, 13.2297, 5.7945, 93.6861
053, 11.8281, 24.4736, 11.8281, 5.3326, 94.1627, 13.1589, 25.8556, 13.1589, 5.8211, 93.6823
054, 11.6652, 24.2808, 11.6652, 5.2398, 94.2597, 13.1505, 26.0995, 13.1505, 5.8234, 93.6816
055, 11.8199, 24.4694, 11.8199, 5.3375, 94.1630, 13.3311, 26.1843, 13.3311, 5.8795, 93.6497
056, 11.8574, 24.5320, 11.8574, 5.3471, 94.1584, 13.1860, 25.9209, 13.1860, 5.8029, 93.6983
057, 11.7754, 24.4225, 11.7754, 5.3091, 94.1888, 13.2197, 25.9533, 13.2197, 5.8309, 93.6778
058, 11.8088, 24.4613, 11.8088, 5.2994, 94.1967, 13.2523, 26.2313, 13.2523, 5.8370, 93.6649
059, 11.7489, 24.4016, 11.7489, 5.2939, 94.2048, 13.2774, 26.0112, 13.2774, 5.8597, 93.6649
060, 11.7163, 24.3658, 11.7163, 5.2791, 94.2241, 13.2956, 26.0452, 13.2956, 5.8332, 93.6725
061, 11.6619, 24.2456, 11.6619, 5.2450, 94.2614, 13.2594, 26.0091, 13.2594, 5.8249, 93.6702
062, 11.7243, 24.3613, 11.7243, 5.2551, 94.2424, 13.2102, 26.1802, 13.2102, 5.8097, 93.6755
063, 11.5349, 24.1256, 11.5349, 5.1519, 94.3491, 13.2267, 26.1498, 13.2267, 5.8582, 93.6611
064, 11.7162, 24.3555, 11.7162, 5.2691, 94.2308, 13.3227, 26.1838, 13.3227, 5.8256, 93.6801
065, 11.6866, 24.3058, 11.6866, 5.2540, 94.2444, 13.2395, 26.2012, 13.2395, 5.8575, 93.6566
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
13.4337, 26.4055, 13.4337, 5.8802, 93.5839
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.170, 0.282, 0.394, 0.491, 0.573, 0.644, 0.709, 0.765, 0.809, 0.848

test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
13.3510, 26.1062, 13.3510, 5.8523, 93.6330
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.165, 0.288, 0.390, 0.492, 0.579, 0.650, 0.717, 0.766, 0.811, 0.847

