******************************************************************
records on AgeDB dataset under five-fold cross-validation protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
045, 7.2663, 63.4559, 7.2663, 6.3198, 89.4826, 7.8509, 64.2160, 7.8509, 6.6528, 90.1668
046, 7.2007, 63.3340, 7.2007, 6.2788, 89.5552, 7.8049, 64.2980, 7.8049, 6.5383, 90.0819
047, 7.2112, 63.3884, 7.2112, 6.2574, 89.5448, 7.7716, 64.2806, 7.7716, 6.2161, 90.1228
048, 7.1532, 63.2668, 7.1532, 6.2358, 89.6453, 7.9334, 64.4653, 7.9334, 6.3578, 90.0538
049, 7.1806, 63.3105, 7.1806, 6.2155, 89.6765, 7.9057, 64.7366, 7.9057, 6.6459, 90.0553
050, 7.1049, 63.2117, 7.1049, 6.1579, 89.7278, 7.9583, 64.5992, 7.9583, 6.7134, 90.1585
051, 7.1307, 63.2449, 7.1307, 6.2247, 89.6446, 7.7930, 64.2060, 7.7930, 6.4056, 90.3851
052, 7.0232, 63.0642, 7.0232, 6.1573, 89.7500, 7.8060, 64.4767, 7.8060, 6.4079, 90.1509
053, 7.0148, 63.0390, 7.0148, 6.1268, 89.7926, 7.7742, 63.9811, 7.7742, 6.3730, 90.4124
054, 6.9151, 62.8636, 6.9151, 5.9917, 89.8957, 7.7204, 64.1347, 7.7204, 6.2813, 90.2472
055, 6.9315, 62.8869, 6.9315, 6.0447, 89.8523, 7.8096, 64.1014, 7.8096, 6.5118, 90.4033
056, 7.0975, 63.1834, 7.0975, 6.2291, 89.6946, 7.7141, 63.9441, 7.7141, 6.2153, 90.3768
057, 6.9603, 62.9596, 6.9603, 6.0457, 89.8290, 7.7834, 63.8471, 7.7834, 6.3245, 90.5951
058, 6.9754, 62.9914, 6.9754, 6.1289, 89.8012, 7.8002, 64.2544, 7.8002, 6.4519, 90.2055
059, 6.9222, 62.8784, 6.9222, 6.0580, 89.8803, 7.8301, 63.9814, 7.8301, 6.3578, 90.4655
060, 6.9640, 62.9588, 6.9640, 6.0766, 89.8043, 7.8600, 64.3190, 7.8600, 6.3813, 90.2153
061, 6.8831, 62.7655, 6.8831, 6.0717, 89.9265, 7.8128, 64.3381, 7.8128, 6.4966, 90.0940
062, 6.9358, 62.8768, 6.9358, 6.0601, 89.8974, 7.7926, 64.2753, 7.7926, 6.3851, 90.2100
063, 6.9259, 62.8349, 6.9259, 6.0754, 89.9095, 7.7949, 64.4478, 7.7949, 6.4837, 90.1372
064, 6.9869, 62.9973, 6.9869, 6.0954, 89.7813, 7.8246, 64.3074, 7.8246, 6.3821, 90.2047
065, 6.9321, 62.9201, 6.9321, 6.0484, 89.8305, 7.8907, 64.4423, 7.8907, 6.4966, 90.1160
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
7.9152, 64.4150, 7.9152, 6.0622, 90.0637
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.175, 0.288, 0.386, 0.477, 0.562, 0.633, 0.698, 0.750, 0.796, 0.834

test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
7.9576, 64.1680, 7.9576, 6.2745, 90.5150
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.164, 0.274, 0.370, 0.462, 0.541, 0.612, 0.676, 0.739, 0.790, 0.827

