******************************************************************
records on AgeDB dataset under five-fold cross-validation protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
001, 17.4767, 60.9180, 17.4767, 10.8775, 87.3351, 14.6844, 56.3317, 14.6844, 9.1927, 89.9901
002, 14.8974, 57.6228, 14.8974, 9.5131, 89.5361, 14.2135, 56.3317, 14.2135, 9.1229, 90.2762
003, 14.2556, 56.6817, 14.2556, 9.1029, 89.9620, 12.1702, 54.7280, 12.1702, 7.7564, 90.8566
004, 13.8582, 56.1354, 13.8582, 8.8561, 90.2350, 15.0542, 57.3544, 15.0542, 9.6305, 89.7375
005, 13.5729, 55.7318, 13.5729, 8.6703, 90.4040, 11.3645, 51.9926, 11.3645, 7.0827, 92.0432
006, 13.2519, 55.2703, 13.2519, 8.5061, 90.5861, 10.9897, 51.6634, 10.9897, 6.9476, 92.3240
007, 12.9449, 54.8305, 12.9449, 8.2310, 90.8551, 11.2092, 51.9757, 11.2092, 7.2443, 92.0212
008, 12.8405, 54.6683, 12.8405, 8.1903, 90.8929, 10.9335, 52.1873, 10.9335, 6.8437, 92.0615
009, 12.7005, 54.4795, 12.7005, 8.0824, 91.0520, 10.6996, 51.5364, 10.6996, 6.9029, 92.3581
010, 12.3924, 54.0381, 12.3924, 7.9086, 91.1854, 10.9021, 51.0829, 10.9021, 6.9241, 92.1813
011, 12.3983, 54.0514, 12.3983, 7.9142, 91.2325, 10.5018, 50.8852, 10.5018, 6.6897, 92.6684
012, 12.1819, 53.7440, 12.1819, 7.7098, 91.4310, 10.6780, 51.4849, 10.6780, 6.7701, 92.3687
013, 12.1579, 53.7133, 12.1579, 7.7364, 91.4200, 11.3032, 52.3376, 11.3032, 7.4294, 91.9097
014, 11.9234, 53.3729, 11.9234, 7.6106, 91.5425, 10.1668, 50.4526, 10.1668, 6.4287, 92.9173
015, 11.6507, 52.9789, 11.6507, 7.4046, 91.7449, 11.9241, 52.9490, 11.9241, 7.7413, 91.6882
016, 11.4712, 52.7117, 11.4712, 7.3330, 91.7906, 10.3685, 51.2347, 10.3685, 6.6131, 92.6146
017, 11.5911, 52.8989, 11.5911, 7.4296, 91.7533, 10.5191, 50.8946, 10.5191, 6.7124, 92.5493
018, 11.3756, 52.5852, 11.3756, 7.2571, 91.8959, 10.4237, 51.4025, 10.4237, 6.7215, 92.6806
019, 11.3005, 52.4738, 11.3005, 7.2030, 91.9655, 10.6330, 51.5693, 10.6330, 6.7724, 92.2868
020, 11.1629, 52.2802, 11.1629, 7.1615, 92.0100, 10.3344, 50.7323, 10.3344, 6.5941, 92.6601
021, 11.2593, 52.4243, 11.2593, 7.1826, 91.9981, 10.1088, 49.9961, 10.1088, 6.3991, 92.8680
022, 11.0298, 52.0822, 11.0298, 7.0243, 92.1432, 10.0287, 51.0336, 10.0287, 6.4332, 92.8794
023, 10.9116, 51.9143, 10.9116, 6.9930, 92.1856, 10.4171, 51.1687, 10.4171, 6.5721, 92.7071
024, 10.8449, 51.8232, 10.8449, 6.8958, 92.2778, 10.2984, 50.3003, 10.2984, 6.6616, 92.7792
