******************************************************************
records on AgeDB dataset under five-fold cross-validation protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
001, 14.8382, 75.6428, 14.8382, 11.5047, 78.8767, 11.3687, 70.6531, 11.3687, 9.9446, 82.6935
002, 12.4988, 72.1927, 12.4988, 10.2882, 83.0212, 11.7506, 70.4398, 11.7506, 11.0508, 85.2716
003, 12.0471, 71.4363, 12.0471, 9.9544, 83.6395, 10.2185, 69.3998, 10.2185, 8.0387, 83.7785
004, 11.6724, 70.8167, 11.6724, 9.6816, 84.0906, 12.0854, 72.6388, 12.0854, 11.4537, 84.3543
005, 11.4935, 70.5305, 11.4935, 9.5420, 84.3661, 9.6044, 67.1009, 9.6044, 7.3680, 86.2876
006, 11.1855, 70.0094, 11.1855, 9.3020, 84.7803, 9.3667, 66.7595, 9.3667, 7.5797, 87.2352
007, 10.9029, 69.5518, 10.9029, 9.0369, 85.1648, 9.4807, 67.0173, 9.4807, 8.6608, 87.3058
008, 10.8116, 69.3731, 10.8116, 9.0620, 85.2142, 9.0768, 66.7525, 9.0768, 7.7724, 87.2830
009, 10.7569, 69.3021, 10.7569, 8.9138, 85.5277, 9.8013, 68.0010, 9.8013, 10.0463, 86.5288
010, 10.4602, 68.8020, 10.4602, 8.7572, 85.6693, 9.0964, 66.2010, 9.0964, 7.6039, 87.8103
011, 10.3930, 68.6936, 10.3930, 8.6624, 85.8948, 9.0728, 66.4168, 9.0728, 8.2602, 88.0311
012, 10.2389, 68.4384, 10.2389, 8.4845, 86.1496, 8.8479, 66.0614, 8.8479, 7.8907, 87.9932
013, 10.2471, 68.4573, 10.2471, 8.5798, 86.0806, 8.9912, 66.3831, 8.9912, 7.5804, 87.7845
014, 10.0656, 68.1516, 10.0656, 8.3802, 86.3796, 8.8637, 65.9414, 8.8637, 7.6495, 88.3126
015, 9.8137, 67.7230, 9.8137, 8.2249, 86.5799, 9.6629, 67.0799, 9.6629, 8.9803, 88.0008
016, 9.6883, 67.5013, 9.6883, 8.1027, 86.7389, 8.7511, 65.9397, 8.7511, 7.3703, 88.3346
017, 9.7742, 67.6622, 9.7742, 8.2065, 86.6928, 8.7272, 65.4093, 8.7272, 7.3854, 88.7830
018, 9.6125, 67.3944, 9.6125, 8.0994, 86.9246, 9.2893, 66.6112, 9.2893, 8.5941, 88.7208
019, 9.5049, 67.2056, 9.5049, 8.0056, 86.9667, 9.2470, 66.3483, 9.2470, 6.6669, 88.2944
020, 9.4208, 67.0706, 9.4208, 7.8889, 87.1890, 8.3994, 65.1325, 8.3994, 6.8824, 88.9871
021, 9.4250, 67.0745, 9.4250, 7.9071, 87.1321, 8.3772, 64.5067, 8.3772, 6.5637, 89.3756
022, 9.2633, 66.8023, 9.2633, 7.8655, 87.2574, 8.4800, 65.7812, 8.4800, 7.4954, 88.9530
023, 9.1930, 66.6783, 9.1930, 7.7565, 87.3721, 8.4175, 65.3668, 8.4175, 7.2739, 89.1958
024, 9.1367, 66.5890, 9.1367, 7.6987, 87.4425, 8.3438, 64.2986, 8.3438, 6.9901, 89.3475
025, 9.0636, 66.4681, 9.0636, 7.6612, 87.5243, 8.3254, 65.2036, 8.3254, 6.8930, 89.0569
026, 8.9661, 66.3148, 8.9661, 7.6455, 87.5914, 8.3364, 64.9144, 8.3364, 6.9924, 88.9173
027, 8.9298, 66.2443, 8.9298, 7.5529, 87.7217, 8.7977, 65.9128, 8.7977, 7.9211, 88.7800
028, 8.9629, 66.3115, 8.9629, 7.5750, 87.6931, 9.1934, 66.2311, 9.1934, 8.6813, 88.8338
029, 8.7287, 65.9041, 8.7287, 7.4019, 87.8826, 8.2211, 65.0503, 8.2211, 6.6540, 89.5607
030, 8.6747, 65.8176, 8.6747, 7.4132, 87.9081, 8.4091, 65.6720, 8.4091, 6.8316, 89.2504
031, 8.1743, 64.9725, 8.1743, 7.0066, 88.6023, 7.8251, 64.4397, 7.8251, 6.7853, 89.9165
032, 7.8170, 64.4119, 7.8170, 6.7364, 88.8907, 7.8071, 64.2631, 7.8071, 6.5046, 90.0175
