******************************************************************
records on AgeDB dataset under five-fold cross-validation protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
001, 23.5943, 37.3304, 23.5943, 10.8990, 88.3968, 21.4855, 35.1309, 21.4855, 10.3813, 89.3419
002, 20.5894, 34.2914, 20.5894, 9.6558, 89.8410, 17.7423, 30.6812, 17.7423, 8.2813, 91.2305
003, 19.6624, 33.2632, 19.6624, 9.1867, 90.3090, 17.3485, 30.0876, 17.3485, 8.1152, 91.3942
004, 19.1875, 32.7467, 19.1875, 8.9399, 90.5520, 16.1557, 29.0820, 16.1557, 7.4018, 92.1266
005, 18.5223, 31.9958, 18.5223, 8.5815, 90.9111, 16.5106, 29.6744, 16.5106, 7.6967, 91.7915
006, 18.1545, 31.5955, 18.1545, 8.4201, 91.0756, 17.0633, 30.1131, 17.0633, 8.2161, 91.4246
007, 17.9255, 31.3254, 17.9255, 8.3433, 91.1493, 17.2679, 30.9613, 17.2679, 8.2070, 91.4033
008, 17.6466, 31.0306, 17.6466, 8.1680, 91.3261, 15.9159, 29.0171, 15.9159, 7.5004, 92.1145
009, 17.4202, 30.7781, 17.4202, 8.0736, 91.4205, 16.3669, 29.7789, 16.3669, 7.5087, 91.8173
010, 17.2082, 30.5314, 17.2082, 8.0218, 91.4704, 15.2673, 28.5907, 15.2673, 6.9666, 92.4564
011, 16.9099, 30.2031, 16.9099, 7.8324, 91.6611, 15.3584, 28.4504, 15.3584, 7.3086, 92.2745
012, 16.8860, 30.1850, 16.8860, 7.8101, 91.6867, 16.9013, 29.9590, 16.9013, 8.0864, 91.6323
013, 16.6336, 29.8925, 16.6336, 7.6593, 91.8321, 17.3042, 30.6618, 17.3042, 8.2767, 91.4102
014, 16.2204, 29.4312, 16.2204, 7.4696, 92.0263, 15.5034, 28.4434, 15.5034, 7.2009, 92.2434
015, 16.2363, 29.4542, 16.2363, 7.4543, 92.0427, 15.1712, 28.2958, 15.1712, 6.9212, 92.4610
016, 16.2469, 29.4638, 16.2469, 7.4996, 91.9993, 15.6075, 28.4562, 15.6075, 7.4276, 92.2320
017, 15.8530, 29.0189, 15.8530, 7.2915, 92.2054, 14.6482, 27.5862, 14.6482, 6.7407, 92.8052
018, 15.8234, 28.9857, 15.8234, 7.2511, 92.2445, 14.6581, 27.6680, 14.6581, 6.8287, 92.7961
019, 15.7001, 28.8549, 15.7001, 7.2332, 92.2642, 14.3748, 27.2254, 14.3748, 6.6202, 92.9522
020, 15.5001, 28.6263, 15.5001, 7.1440, 92.3500, 14.3688, 27.2948, 14.3688, 6.5406, 93.0000
021, 15.2690, 28.3713, 15.2690, 7.0220, 92.4749, 14.7103, 27.4220, 14.7103, 6.7316, 92.7817
022, 15.2780, 28.3811, 15.2780, 7.0173, 92.4785, 14.5574, 27.4765, 14.5574, 6.5982, 92.8408
023, 15.1685, 28.2544, 15.1685, 6.9775, 92.5240, 14.9904, 27.9006, 14.9904, 7.1691, 92.5064
024, 15.0106, 28.0760, 15.0106, 6.8740, 92.6239, 14.1931, 27.1560, 14.1931, 6.4996, 92.9598
025, 14.9171, 27.9772, 14.9171, 6.8444, 92.6539, 14.6453, 28.0527, 14.6453, 6.6300, 92.7453
026, 14.9003, 27.9646, 14.9003, 6.8101, 92.6896, 14.1050, 27.1441, 14.1050, 6.3715, 93.1463
027, 14.8210, 27.8649, 14.8210, 6.7830, 92.7107, 14.1707, 27.1839, 14.1707, 6.4352, 93.0743
028, 14.6689, 27.7002, 14.6689, 6.7275, 92.7716, 13.6867, 26.5641, 13.6867, 6.2312, 93.2661
029, 14.4743, 27.4747, 14.4743, 6.6085, 92.8890, 14.5127, 27.3334, 14.5127, 6.7619, 92.8203
030, 14.3743, 27.3602, 14.3743, 6.6047, 92.8971, 14.7827, 27.8678, 14.7827, 6.4769, 92.8992
031, 13.3005, 26.1258, 13.3005, 6.0150, 93.4860, 13.3090, 26.1446, 13.3090, 6.0212, 93.4685
032, 13.0140, 25.8204, 13.0140, 5.9096, 93.5942, 13.1755, 26.0212, 13.1755, 5.9674, 93.5284
033, 12.9430, 25.7515, 12.9430, 5.8594, 93.6343, 13.2835, 26.3008, 13.2835, 6.0008, 93.5072
034, 12.7280, 25.4966, 12.7280, 5.7620, 93.7363, 13.2266, 26.0522, 13.2266, 5.9992, 93.5284
035, 12.7230, 25.5071, 12.7230, 5.7287, 93.7699, 13.3022, 25.9734, 13.3022, 5.9666, 93.5406
036, 12.6427, 25.4119, 12.6427, 5.7188, 93.7850, 13.2824, 26.0558, 13.2824, 5.9780, 93.5246
037, 12.4357, 25.1871, 12.4357, 5.6197, 93.8827, 13.2845, 26.1092, 13.2845, 5.9598, 93.5474
038, 12.4604, 25.2070, 12.4604, 5.6333, 93.8626, 13.2479, 26.0641, 13.2479, 5.9636, 93.5186
039, 12.3440, 25.0647, 12.3440, 5.5455, 93.9520, 13.2571, 26.1269, 13.2571, 5.9424, 93.5648
040, 12.4537, 25.2114, 12.4537, 5.6295, 93.8689, 13.2042, 26.1028, 13.2042, 5.9757, 93.5519
041, 12.3379, 25.0637, 12.3379, 5.5435, 93.9602, 13.3065, 25.9860, 13.3065, 5.9037, 93.5807
042, 12.1732, 24.8780, 12.1732, 5.4798, 94.0223, 13.1527, 26.1389, 13.1527, 5.9636, 93.5618
043, 12.1043, 24.8115, 12.1043, 5.4488, 94.0437, 13.4265, 26.2047, 13.4265, 6.0197, 93.5186
044, 12.2075, 24.9262, 12.2075, 5.5081, 93.9914, 13.4828, 26.3392, 13.4828, 5.9416, 93.5201
045, 12.3317, 25.0596, 12.3317, 5.5751, 93.9276, 13.2252, 26.0485, 13.2252, 5.9575, 93.5527
046, 12.1314, 24.8334, 12.1314, 5.4527, 94.0429, 13.2615, 26.1456, 13.2615, 5.9530, 93.5527
047, 11.9352, 24.6038, 11.9352, 5.3477, 94.1570, 13.5484, 26.3275, 13.5484, 6.0675, 93.4928
048, 12.0315, 24.7214, 12.0315, 5.4307, 94.0710, 13.4405, 26.2232, 13.4405, 5.9090, 93.5588
049, 11.9648, 24.6372, 11.9648, 5.3850, 94.1167, 13.3716, 26.1066, 13.3716, 5.9098, 93.5785
050, 11.8909, 24.5659, 11.8909, 5.3706, 94.1301, 13.4563, 26.3697, 13.4563, 5.8870, 93.5936
051, 11.9156, 24.5975, 11.9156, 5.3516, 94.1472, 13.2399, 26.0820, 13.2399, 5.8795, 93.6187
052, 11.6676, 24.3141, 11.6676, 5.2353, 94.2645, 13.3463, 26.2328, 13.3463, 5.8635, 93.6209
053, 11.6614, 24.2842, 11.6614, 5.2235, 94.2727, 13.3737, 25.9538, 13.3737, 5.8954, 93.5929
054, 11.6440, 24.2575, 11.6440, 5.2300, 94.2675, 13.2852, 26.0837, 13.2852, 5.8878, 93.6073
055, 11.7311, 24.3733, 11.7311, 5.2403, 94.2591, 13.4652, 26.2375, 13.4652, 5.9060, 93.5989
056, 11.7704, 24.4295, 11.7704, 5.2969, 94.2050, 13.3197, 26.0866, 13.3197, 5.8734, 93.6224
057, 11.6373, 24.2677, 11.6373, 5.2226, 94.2770, 13.2934, 26.0653, 13.2934, 5.8726, 93.6224
058, 11.6437, 24.2612, 11.6437, 5.2214, 94.2738, 13.3504, 26.0942, 13.3504, 5.8711, 93.6209
059, 11.6789, 24.3205, 11.6789, 5.2466, 94.2487, 13.3750, 26.1246, 13.3750, 5.8992, 93.5982
060, 11.5409, 24.1419, 11.5409, 5.1684, 94.3325, 13.4786, 26.1489, 13.4786, 5.8923, 93.6050
061, 11.5434, 24.1673, 11.5434, 5.1843, 94.3236, 13.2949, 26.0022, 13.2949, 5.8901, 93.5967
062, 11.5248, 24.1548, 11.5248, 5.1538, 94.3408, 13.3248, 26.2545, 13.3248, 5.8628, 93.6179
063, 11.4822, 24.0857, 11.4822, 5.1566, 94.3413, 13.2768, 26.1729, 13.2768, 5.9022, 93.5997
064, 11.5413, 24.1796, 11.5413, 5.1581, 94.3372, 13.4080, 26.2690, 13.4080, 5.8711, 93.6217
065, 11.5569, 24.1676, 11.5569, 5.1910, 94.3069, 13.3503, 26.2674, 13.3503, 5.9083, 93.5936
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
13.4558, 26.3673, 13.4558, 5.8347, 93.6400
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.177, 0.295, 0.393, 0.486, 0.568, 0.647, 0.717, 0.772, 0.812, 0.850

test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
13.3915, 26.1418, 13.3915, 5.8335, 93.6585
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.181, 0.288, 0.390, 0.491, 0.569, 0.647, 0.718, 0.775, 0.813, 0.850

