******************************************************************
records on AgeDB dataset under five-fold cross-validation protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
050, 7.1813, 63.3364, 7.1813, 6.2167, 89.6625, 7.8700, 64.4566, 7.8700, 6.5201, 90.1061
051, 7.1881, 63.3345, 7.1881, 6.1994, 89.6247, 7.7400, 63.9550, 7.7400, 6.3601, 90.3533
052, 7.0267, 63.0449, 7.0267, 6.1671, 89.7321, 7.7621, 64.5488, 7.7621, 6.2578, 89.9484
053, 7.0362, 63.0544, 7.0362, 6.1299, 89.7858, 7.7514, 63.8621, 7.7514, 6.3169, 90.4852
054, 6.9525, 62.9472, 6.9525, 6.0539, 89.8543, 7.7145, 64.1653, 7.7145, 6.3108, 90.2600
055, 6.9970, 62.9973, 6.9970, 6.0881, 89.7782, 7.7921, 63.9286, 7.7921, 6.4814, 90.2396
056, 7.0556, 63.1299, 7.0556, 6.2189, 89.6616, 7.7728, 63.7347, 7.7728, 6.1668, 90.5269
057, 6.9587, 62.9414, 6.9587, 6.0606, 89.8123, 7.7597, 63.9330, 7.7597, 6.2252, 90.4086
058, 7.0467, 63.1091, 7.0467, 6.1239, 89.7847, 7.7673, 64.4954, 7.7673, 6.5633, 90.0281
059, 6.9583, 62.9173, 6.9583, 6.0512, 89.8506, 7.7752, 64.0146, 7.7752, 6.3882, 90.3275
060, 7.0018, 63.0477, 7.0018, 6.1265, 89.7345, 7.7808, 64.1873, 7.7808, 6.4064, 90.2691
061, 6.9567, 62.9084, 6.9567, 6.0518, 89.9028, 7.7474, 64.1222, 7.7474, 6.2919, 90.3025
062, 6.9506, 62.9297, 6.9506, 6.0975, 89.8252, 7.7378, 64.0692, 7.7378, 6.2138, 90.3450
063, 6.8889, 62.7988, 6.8889, 6.0411, 89.9380, 7.7550, 64.3720, 7.7550, 6.4185, 90.1736
064, 6.9978, 63.0261, 6.9978, 6.1424, 89.7460, 7.7903, 64.0155, 7.7903, 6.3131, 90.3632
065, 6.9759, 62.9229, 6.9759, 6.0985, 89.8773, 7.8086, 64.3357, 7.8086, 6.4792, 90.1114
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
8.0681, 64.6066, 8.0681, 6.2229, 89.9096
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.167, 0.272, 0.375, 0.463, 0.548, 0.623, 0.683, 0.734, 0.783, 0.826

test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
8.1367, 64.3216, 8.1367, 6.2345, 90.4283
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.171, 0.272, 0.370, 0.458, 0.545, 0.615, 0.679, 0.737, 0.780, 0.821

