******************************************************************
records on MORPH2 dataset under S1-S2-S3 protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
050, 3.4020, 56.4759, 3.4020, 3.0995, 94.4682, 3.6847, 57.0059, 3.6847, 2.9944, 94.7851
051, 3.3691, 56.3730, 3.3691, 3.0625, 94.5279, 3.6057, 56.2967, 3.6057, 2.9012, 95.0455
052, 3.3186, 56.3749, 3.3186, 3.0415, 94.5382, 3.6390, 57.0452, 3.6390, 3.1016, 94.7803
053, 3.2921, 56.2598, 3.2921, 3.0238, 94.5978, 3.5959, 57.1722, 3.5959, 3.0141, 94.7490
054, 3.3566, 56.4150, 3.3566, 3.0533, 94.5375, 3.5724, 56.9142, 3.5724, 2.9520, 94.9181
055, 3.3424, 56.3767, 3.3424, 3.0442, 94.5291, 3.5762, 57.0564, 3.5762, 2.9530, 94.8431
056, 3.3538, 56.4242, 3.3538, 3.0748, 94.4965, 3.5940, 57.0443, 3.5940, 3.0527, 94.7737
057, 3.3565, 56.3987, 3.3565, 3.0652, 94.5096, 3.6862, 56.7951, 3.6862, 3.1035, 94.8991
058, 3.3321, 56.3631, 3.3321, 3.0704, 94.5150, 3.5661, 56.8201, 3.5661, 2.9511, 94.8478
059, 3.3114, 56.3112, 3.3114, 3.0255, 94.5650, 3.6637, 56.7874, 3.6637, 2.8721, 94.8621
060, 3.3732, 56.4235, 3.3732, 3.0986, 94.4968, 3.6446, 57.3048, 3.6446, 3.0715, 94.5922
061, 3.3201, 56.3738, 3.3201, 3.0324, 94.5410, 3.6484, 57.1589, 3.6484, 2.9050, 94.6464
062, 3.3318, 56.3763, 3.3318, 3.0429, 94.5736, 3.5762, 56.5542, 3.5762, 2.9492, 94.8801
063, 3.3793, 56.4320, 3.3793, 3.0674, 94.4962, 3.6087, 57.0133, 3.6087, 2.9953, 94.7632
