******************************************************************
records on MORPH2 dataset under S1-S2-S3 protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
001, 14.0188, 26.2669, 14.0188, 6.0391, 93.1365, 10.0449, 21.8958, 10.0449, 4.3001, 95.0778
002, 10.9821, 23.3808, 10.9821, 4.9224, 94.5133, 10.2184, 21.7193, 10.2184, 4.6830, 94.9999
003, 10.4968, 22.8526, 10.4968, 4.7265, 94.7214, 10.8997, 23.1515, 10.8997, 5.1665, 94.5181
004, 10.2238, 22.5742, 10.2238, 4.5864, 94.8676, 9.5805, 21.8784, 9.5805, 4.4713, 95.1367
005, 9.9235, 22.2327, 9.9235, 4.4320, 95.0151, 12.1544, 24.6603, 12.1544, 5.0461, 94.0563
006, 9.4747, 21.7252, 9.4747, 4.2090, 95.2349, 11.5000, 24.0916, 11.5000, 4.9069, 94.1893
007, 9.5927, 21.8739, 9.5927, 4.2870, 95.1540, 8.7083, 21.1909, 8.7083, 4.0687, 95.6099
008, 9.3314, 21.5665, 9.3314, 4.1485, 95.3039, 7.8949, 19.9578, 7.8949, 3.3001, 96.0024
009, 8.9693, 21.1653, 8.9693, 3.9841, 95.4691, 7.7228, 19.4962, 7.7228, 3.2098, 96.1335
010, 8.8695, 21.0451, 8.8695, 3.8921, 95.5583, 7.7333, 19.8420, 7.7333, 3.1778, 96.1278
011, 8.7178, 20.8887, 8.7178, 3.8426, 95.6121, 7.2323, 19.0561, 7.2323, 3.1449, 96.3454
012, 8.6045, 20.7547, 8.6045, 3.7935, 95.6595, 9.0215, 21.1573, 9.0215, 3.9981, 95.6660
013, 8.4653, 20.5923, 8.4653, 3.7455, 95.7128, 8.2209, 20.2160, 8.2209, 3.5240, 95.7809
014, 8.4186, 20.5329, 8.4186, 3.6945, 95.7615, 8.4383, 20.7275, 8.4383, 3.7723, 95.7078
015, 8.3620, 20.4751, 8.3620, 3.6659, 95.7877, 7.3219, 19.3806, 7.3219, 3.2258, 96.2798
016, 8.0860, 20.1597, 8.0860, 3.5507, 95.9040, 7.0940, 19.1461, 7.0940, 3.0329, 96.3910
017, 8.0900, 20.1745, 8.0900, 3.5483, 95.9047, 7.1116, 18.6428, 7.1116, 3.0593, 96.3615
018, 7.9277, 19.9820, 7.9277, 3.4842, 95.9748, 7.4170, 19.1874, 7.4170, 3.1496, 96.3007
019, 7.9522, 20.0127, 7.9522, 3.4710, 95.9867, 7.1454, 18.8469, 7.1454, 2.9991, 96.3948
020, 7.9210, 19.9780, 7.9210, 3.4652, 95.9947, 7.2519, 19.0674, 7.2519, 3.0226, 96.3748
021, 7.8530, 19.9067, 7.8530, 3.4517, 96.0023, 7.4982, 19.5728, 7.4982, 3.1552, 96.1981
022, 7.7975, 19.8325, 7.7975, 3.4124, 96.0511, 7.4752, 19.2468, 7.4752, 3.2606, 96.3026
023, 7.6381, 19.6485, 7.6381, 3.3377, 96.1188, 7.3481, 19.3420, 7.3481, 3.0245, 96.2874
024, 7.5533, 19.5582, 7.5533, 3.3011, 96.1568, 9.4328, 21.5737, 9.4328, 4.2437, 95.4864
025, 7.5986, 19.6119, 7.5986, 3.3314, 96.1278, 7.2191, 19.1935, 7.2191, 3.0677, 96.3083
026, 7.5515, 19.5612, 7.5515, 3.2876, 96.1729, 7.3010, 19.0989, 7.3010, 3.1072, 96.2323
027, 7.2633, 19.2325, 7.2633, 3.1589, 96.2990, 7.2697, 19.0059, 7.2697, 3.0687, 96.3967
028, 7.4623, 19.4598, 7.4623, 3.2598, 96.2006, 7.2165, 19.2933, 7.2165, 3.1590, 96.3748
029, 7.4355, 19.4259, 7.4355, 3.2432, 96.2183, 8.1600, 20.2128, 8.1600, 3.6209, 96.0119
030, 7.2878, 19.2560, 7.2878, 3.1879, 96.2719, 10.2516, 22.6002, 10.2516, 4.4741, 95.2460
031, 6.8526, 18.7789, 6.8526, 2.9771, 96.4864, 6.6600, 18.5022, 6.6600, 2.8184, 96.6115
032, 6.5741, 18.4501, 6.5741, 2.8390, 96.6235, 6.7558, 18.5359, 6.7558, 2.7742, 96.5972
033, 6.4680, 18.3372, 6.4680, 2.7851, 96.6772, 6.6519, 18.7336, 6.6519, 2.8015, 96.6447
034, 6.4959, 18.3752, 6.4959, 2.8065, 96.6618, 6.5881, 18.4451, 6.5881, 2.8316, 96.6837
035, 6.4525, 18.3090, 6.4525, 2.8133, 96.6556, 6.6650, 18.6069, 6.6650, 2.8071, 96.6675
036, 6.3120, 18.1657, 6.3120, 2.7342, 96.7273, 6.5750, 18.5866, 6.5750, 2.7441, 96.6723
037, 6.3535, 18.1984, 6.3535, 2.7572, 96.7109, 6.5114, 18.3512, 6.5114, 2.7667, 96.6789
038, 6.3002, 18.1455, 6.3002, 2.7271, 96.7406, 6.5511, 18.1714, 6.5511, 2.7827, 96.6903
039, 6.1916, 18.0159, 6.1916, 2.6804, 96.7927, 6.6554, 18.3168, 6.6554, 2.8015, 96.6571
040, 6.2422, 18.0753, 6.2422, 2.7037, 96.7613, 6.6291, 18.4910, 6.6291, 2.8288, 96.6675
041, 6.2437, 18.0734, 6.2437, 2.7131, 96.7513, 6.6254, 18.2793, 6.6254, 2.7375, 96.7074
042, 6.2869, 18.1253, 6.2869, 2.7175, 96.7461, 6.5483, 18.5755, 6.5483, 2.7874, 96.6989
043, 6.1226, 17.9361, 6.1226, 2.6366, 96.8331, 6.6024, 18.4467, 6.6024, 2.7385, 96.6941
044, 6.1866, 18.0109, 6.1866, 2.6674, 96.7984, 6.5715, 18.2726, 6.5715, 2.7507, 96.6884
045, 6.1583, 17.9889, 6.1583, 2.6449, 96.8216, 6.6627, 18.5642, 6.6627, 2.8401, 96.6732
046, 6.1308, 17.9413, 6.1308, 2.6365, 96.8269, 6.5909, 18.3240, 6.5909, 2.7215, 96.6951
047, 6.0941, 17.9058, 6.0941, 2.6158, 96.8468, 6.7298, 18.5546, 6.7298, 2.8711, 96.6552
048, 6.2142, 18.0504, 6.2142, 2.6942, 96.7768, 6.6680, 18.5143, 6.6680, 2.8034, 96.6713
049, 6.1000, 17.9004, 6.1000, 2.6141, 96.8475, 6.6826, 18.5110, 6.6826, 2.7723, 96.6647
050, 6.0812, 17.8771, 6.0812, 2.6018, 96.8665, 6.7421, 18.6861, 6.7421, 2.7996, 96.6647
051, 6.0450, 17.8552, 6.0450, 2.5756, 96.8829, 6.7579, 18.4610, 6.7579, 2.8071, 96.6324
052, 5.9804, 17.7685, 5.9804, 2.5832, 96.8843, 6.7168, 18.4188, 6.7168, 2.8156, 96.6723
053, 5.9745, 17.7714, 5.9745, 2.5684, 96.9014, 6.6813, 18.8136, 6.6813, 2.7714, 96.6751
054, 5.9477, 17.7364, 5.9477, 2.5452, 96.9221, 6.8076, 18.6181, 6.8076, 2.8147, 96.6704
055, 6.0429, 17.8541, 6.0429, 2.6056, 96.8628, 6.7655, 18.7366, 6.7655, 2.8363, 96.6599
056, 5.9793, 17.7622, 5.9793, 2.5681, 96.8997, 6.6905, 18.3484, 6.6905, 2.8109, 96.6913
057, 6.0376, 17.8456, 6.0376, 2.5874, 96.8818, 6.7316, 18.5278, 6.7316, 2.8222, 96.6732
058, 5.9709, 17.7530, 5.9709, 2.5631, 96.9004, 6.6974, 18.6434, 6.6974, 2.7808, 96.6523
059, 6.0052, 17.8011, 6.0052, 2.5765, 96.8863, 6.6476, 18.6206, 6.6476, 2.7507, 96.6960
060, 6.0431, 17.8540, 6.0431, 2.5925, 96.8714, 6.7817, 18.4155, 6.7817, 2.7291, 96.6504
061, 5.9938, 17.7808, 5.9938, 2.5671, 96.9023, 6.6434, 18.7468, 6.6434, 2.7648, 96.6761
062, 5.8905, 17.6874, 5.8905, 2.5227, 96.9469, 6.6656, 18.5091, 6.6656, 2.7968, 96.6894
063, 5.9911, 17.7831, 5.9911, 2.5497, 96.9141, 6.6794, 18.4460, 6.6794, 2.7272, 96.6960
064, 5.9835, 17.7780, 5.9835, 2.5836, 96.8854, 6.6758, 18.4431, 6.6758, 2.7441, 96.6941
065, 5.9779, 17.7706, 5.9779, 2.5567, 96.9094, 6.7157, 18.5612, 6.7157, 2.7281, 96.6951
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
6.8081, 18.5767, 6.8081, 2.8237, 96.5917
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.362, 0.550, 0.692, 0.796, 0.869, 0.916, 0.948, 0.968, 0.980, 0.987

test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
6.8395, 18.5069, 6.8395, 2.8460, 96.5939
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.361, 0.546, 0.689, 0.793, 0.865, 0.914, 0.945, 0.966, 0.979, 0.987

