******************************************************************
records on MORPH2 dataset under S1-S2-S3 protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
037, 6.3536, 18.2076, 6.3536, 2.7514, 96.7182, 6.9060, 18.4723, 6.9060, 2.8297, 96.6039
038, 6.3405, 18.1720, 6.3405, 2.7265, 96.7379, 6.7690, 18.5786, 6.7690, 2.8241, 96.5962
039, 6.1584, 17.9737, 6.1584, 2.6528, 96.8160, 6.7025, 18.5395, 6.7025, 2.8288, 96.6400
040, 6.3379, 18.1790, 6.3379, 2.7346, 96.7335, 6.7099, 18.4313, 6.7099, 2.8081, 96.6295
041, 6.2320, 18.0612, 6.2320, 2.6889, 96.7757, 6.7604, 18.7771, 6.7604, 2.8946, 96.5981
042, 6.1482, 17.9566, 6.1482, 2.6409, 96.8299, 6.7842, 18.5094, 6.7842, 2.7676, 96.6286
043, 6.1865, 18.0028, 6.1865, 2.6601, 96.8135, 6.9022, 18.6723, 6.9022, 2.8692, 96.6096
044, 6.1394, 17.9445, 6.1394, 2.6512, 96.8160, 6.9178, 18.6541, 6.9178, 2.9050, 96.5934
045, 6.0854, 17.8865, 6.0854, 2.6073, 96.8594, 6.9349, 18.8918, 6.9349, 2.8833, 96.5905
046, 6.0819, 17.8891, 6.0819, 2.6154, 96.8502, 6.8409, 18.7021, 6.8409, 2.8373, 96.6096
047, 6.0814, 17.8691, 6.0814, 2.6021, 96.8612, 6.7306, 18.4286, 6.7306, 2.7394, 96.6732
048, 6.0708, 17.8638, 6.0708, 2.6090, 96.8574, 6.7415, 18.4773, 6.7415, 2.7977, 96.6495
049, 6.0403, 17.8314, 6.0403, 2.5854, 96.8821, 6.8101, 18.4634, 6.8101, 2.7940, 96.6504
050, 6.0292, 17.8145, 6.0292, 2.5883, 96.8807, 6.8795, 18.6025, 6.8795, 2.7930, 96.6153
051, 5.9899, 17.7820, 5.9899, 2.5716, 96.8860, 6.8048, 18.4322, 6.8048, 2.7799, 96.6371
052, 5.9609, 17.7553, 5.9609, 2.5570, 96.9064, 6.8622, 18.7924, 6.8622, 2.8382, 96.6200
053, 5.8513, 17.5946, 5.8513, 2.5205, 96.9526, 6.7742, 18.7591, 6.7742, 2.7874, 96.6504
054, 5.9314, 17.7266, 5.9314, 2.5351, 96.9357, 6.7309, 18.7413, 6.7309, 2.7949, 96.6495
055, 5.9123, 17.6946, 5.9123, 2.5257, 96.9364, 6.7333, 18.7074, 6.7333, 2.7817, 96.6561
056, 5.9557, 17.7425, 5.9557, 2.5406, 96.9259, 6.7405, 18.6714, 6.7405, 2.7949, 96.6542
057, 5.9634, 17.7441, 5.9634, 2.5484, 96.9171, 6.8724, 18.4703, 6.8724, 2.8401, 96.6457
058, 5.9013, 17.6819, 5.9013, 2.5557, 96.9163, 6.6896, 18.4888, 6.6896, 2.7629, 96.6609
059, 5.8900, 17.6620, 5.8900, 2.5162, 96.9507, 6.8851, 18.4173, 6.8851, 2.7799, 96.6352
060, 6.0157, 17.8085, 6.0157, 2.5869, 96.8854, 6.7812, 18.7452, 6.7812, 2.7817, 96.6447
061, 5.8990, 17.6896, 5.8990, 2.5182, 96.9412, 6.8215, 18.6194, 6.8215, 2.7601, 96.6495
062, 5.9072, 17.7080, 5.9072, 2.5158, 96.9541, 6.7359, 18.3578, 6.7359, 2.7714, 96.6694
063, 5.9512, 17.7453, 5.9512, 2.5397, 96.9224, 6.7799, 18.7834, 6.7799, 2.7949, 96.6466
064, 5.9591, 17.7507, 5.9591, 2.5692, 96.9086, 6.8390, 18.4805, 6.8390, 2.7752, 96.6248
065, 5.8909, 17.6679, 5.8909, 2.5382, 96.9311, 6.8342, 18.7468, 6.8342, 2.8128, 96.6238
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
6.8552, 18.6053, 6.8552, 2.8255, 96.5830
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.361, 0.550, 0.693, 0.797, 0.869, 0.917, 0.948, 0.967, 0.980, 0.987

test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
6.8552, 18.6053, 6.8552, 2.8255, 96.5830
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.361, 0.550, 0.693, 0.797, 0.869, 0.917, 0.948, 0.967, 0.980, 0.987

