******************************************************************
records on AgeDB dataset under 80%-20% protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
017, 13.2374, 39.7239, 13.2374, 7.1973, 92.2959, 12.4830, 38.4157, 12.4830, 6.7278, 92.8052
018, 13.2296, 39.7009, 13.2296, 7.1755, 92.3205, 12.9954, 39.7769, 12.9954, 7.3578, 92.3078
019, 13.1224, 39.5789, 13.1224, 7.1136, 92.3757, 13.3274, 39.7862, 13.3274, 7.2305, 92.4049
020, 12.9348, 39.3423, 12.9348, 7.0434, 92.4476, 12.0993, 38.3830, 12.0993, 6.4776, 93.0030
021, 12.8186, 39.1935, 12.8186, 6.9909, 92.5029, 12.5597, 38.6815, 12.5597, 6.7346, 92.7301
022, 12.7663, 39.1393, 12.7663, 6.9481, 92.5438, 12.2179, 38.4332, 12.2179, 6.5337, 92.9833
023, 12.6479, 38.9811, 12.6479, 6.8868, 92.6043, 11.6854, 37.3022, 11.6854, 6.3313, 93.2032
024, 12.5379, 38.8434, 12.5379, 6.8025, 92.6908, 12.1713, 38.4773, 12.1713, 6.6801, 92.7801
025, 12.4668, 38.7561, 12.4668, 6.7683, 92.7278, 11.6631, 38.0580, 11.6631, 6.2290, 93.2138
026, 12.4433, 38.7370, 12.4433, 6.7504, 92.7407, 11.9893, 38.1650, 11.9893, 6.5497, 93.0106
027, 12.4059, 38.6807, 12.4059, 6.7314, 92.7668, 11.5685, 37.6190, 11.5685, 6.2820, 93.2449
028, 12.2642, 38.5052, 12.2642, 6.6720, 92.8185, 11.7355, 37.7447, 11.7355, 6.3434, 93.0523
029, 12.0823, 38.2664, 12.0823, 6.5409, 92.9532, 12.3264, 38.3782, 12.3264, 6.6694, 92.9227
030, 12.1397, 38.3486, 12.1397, 6.5835, 92.9100, 11.7687, 38.3938, 11.7687, 6.3359, 93.1251
031, 11.0484, 36.9348, 11.0484, 5.9240, 93.5756, 11.4676, 37.6495, 11.4676, 6.0720, 93.4003
032, 10.8505, 36.6927, 10.8505, 5.8808, 93.6151, 11.3592, 37.4585, 11.3592, 6.0091, 93.4572
033, 10.7527, 36.6000, 10.7527, 5.8250, 93.6652, 11.4888, 37.6634, 11.4888, 6.0273, 93.4602
034, 10.5370, 36.3127, 10.5370, 5.6657, 93.8228, 11.4693, 37.4772, 11.4693, 5.9575, 93.5148
035, 10.5498, 36.3385, 10.5498, 5.6368, 93.8545, 11.7122, 37.6505, 11.7122, 6.0152, 93.4352
036, 10.5694, 36.3697, 10.5694, 5.7136, 93.7848, 11.3915, 37.4412, 11.3915, 5.9310, 93.5527
037, 10.3678, 36.1180, 10.3678, 5.6039, 93.8892, 11.3588, 37.5693, 11.3588, 5.9477, 93.5368
038, 10.4021, 36.1541, 10.4021, 5.5902, 93.9025, 11.4419, 37.4784, 11.4419, 5.9507, 93.5231
039, 10.2604, 35.9808, 10.2604, 5.5099, 93.9798, 11.4490, 37.6905, 11.4490, 5.8741, 93.6262
040, 10.3864, 36.1509, 10.3864, 5.5823, 93.9046, 11.4107, 37.5048, 11.4107, 5.9090, 93.6012
041, 10.3124, 36.0292, 10.3124, 5.5477, 93.9511, 11.3791, 37.4839, 11.3791, 5.8719, 93.6058
042, 10.0693, 35.7223, 10.0693, 5.4041, 94.0919, 11.2120, 37.2843, 11.2120, 5.8810, 93.6376
043, 10.1162, 35.7929, 10.1162, 5.4454, 94.0408, 11.4358, 37.4555, 11.4358, 5.8969, 93.6194
044, 10.1286, 35.8251, 10.1286, 5.4585, 94.0414, 11.4045, 37.3727, 11.4045, 5.8423, 93.6277
045, 10.2306, 35.9289, 10.2306, 5.5110, 93.9810, 11.3514, 37.2673, 11.3514, 5.8491, 93.6528
046, 10.0292, 35.6697, 10.0292, 5.3816, 94.1129, 11.4923, 37.5228, 11.4923, 5.8795, 93.5929
047, 9.8402, 35.4306, 9.8402, 5.2830, 94.2092, 11.3578, 37.3204, 11.3578, 5.8135, 93.6748
048, 9.8924, 35.5002, 9.8924, 5.3303, 94.1614, 11.5700, 37.5214, 11.5700, 5.8749, 93.5853
049, 9.9054, 35.5140, 9.9054, 5.3046, 94.1875, 11.4814, 37.3152, 11.4814, 5.8302, 93.6277
050, 9.9078, 35.5376, 9.9078, 5.3251, 94.1693, 11.4066, 37.6227, 11.4066, 5.8089, 93.6801
051, 9.8336, 35.3985, 9.8336, 5.2882, 94.2047, 11.3134, 37.2035, 11.3134, 5.7930, 93.6801
052, 9.6483, 35.2107, 9.6483, 5.1855, 94.3077, 11.4130, 37.5080, 11.4130, 5.7877, 93.6649
053, 9.6174, 35.1378, 9.6174, 5.1518, 94.3357, 11.3964, 37.3678, 11.3964, 5.8135, 93.6634
054, 9.6038, 35.1054, 9.6038, 5.1709, 94.3183, 11.3799, 37.3094, 11.3799, 5.7968, 93.6793
055, 9.6670, 35.1979, 9.6670, 5.1788, 94.3104, 11.5062, 37.3671, 11.5062, 5.8324, 93.6323
056, 9.7284, 35.3225, 9.7284, 5.2647, 94.2324, 11.3701, 37.0907, 11.3701, 5.8203, 93.6641
057, 9.6547, 35.1793, 9.6547, 5.2094, 94.2808, 11.3917, 37.6181, 11.3917, 5.8089, 93.6785
058, 9.7025, 35.2826, 9.7025, 5.2148, 94.2732, 11.4504, 37.6200, 11.4504, 5.7915, 93.6823
059, 9.5609, 35.0527, 9.5609, 5.1344, 94.3619, 11.4157, 37.2472, 11.4157, 5.7870, 93.6914
060, 9.4976, 34.9721, 9.4976, 5.0688, 94.4250, 11.4540, 37.5074, 11.4540, 5.8014, 93.6801
061, 9.5820, 35.1428, 9.5820, 5.1576, 94.3436, 11.3021, 37.4582, 11.3021, 5.7938, 93.6823
062, 9.5175, 35.0564, 9.5175, 5.1108, 94.3832, 11.3808, 37.3417, 11.3808, 5.8052, 93.6793
063, 9.5357, 35.0550, 9.5357, 5.1003, 94.3952, 11.4254, 37.4622, 11.4254, 5.7961, 93.6801
064, 9.5685, 35.1341, 9.5685, 5.1321, 94.3607, 11.3885, 37.5371, 11.3885, 5.8021, 93.6854
065, 9.5371, 35.0392, 9.5371, 5.1226, 94.3694, 11.4218, 37.5582, 11.4218, 5.8059, 93.6641
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
11.4863, 37.2833, 11.4863, 5.8323, 93.6594
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.174, 0.284, 0.397, 0.493, 0.579, 0.655, 0.717, 0.772, 0.813, 0.851

test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
11.4863, 37.2833, 11.4863, 5.8323, 93.6594
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.174, 0.284, 0.397, 0.493, 0.579, 0.655, 0.717, 0.772, 0.813, 0.851

