******************************************************************
records on AgeDB dataset under 80%-20% protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
050, 8.1563, 33.2985, 8.1563, 4.3484, 95.1339, 12.2017, 38.4370, 12.2017, 5.7491, 93.7384
051, 8.0933, 33.1845, 8.0933, 4.3106, 95.1789, 11.9240, 37.7864, 11.9240, 5.6808, 93.8089
052, 7.9049, 32.9918, 7.9049, 4.2050, 95.2842, 12.0669, 38.3916, 12.0669, 5.6952, 93.7748
053, 7.8651, 32.9019, 7.8651, 4.2097, 95.2731, 12.0971, 38.2208, 12.0971, 5.7104, 93.7710
054, 7.8283, 32.8346, 7.8283, 4.1750, 95.3069, 12.0239, 37.9127, 12.0239, 5.7316, 93.7665
055, 7.8287, 32.8487, 7.8287, 4.1803, 95.3045, 12.2538, 38.2458, 12.2538, 5.7430, 93.7582
056, 7.9340, 33.0366, 7.9340, 4.2534, 95.2309, 12.0455, 38.1207, 12.0455, 5.6892, 93.7930
057, 7.8467, 32.8671, 7.8467, 4.1779, 95.3037, 12.0854, 38.5970, 12.0854, 5.7096, 93.7718
058, 7.8052, 32.8364, 7.8052, 4.1608, 95.3224, 12.2623, 38.6627, 12.2623, 5.7119, 93.7612
059, 7.8307, 32.8481, 7.8307, 4.1765, 95.3064, 12.1836, 38.2161, 12.1836, 5.7240, 93.7718
060, 7.7225, 32.7264, 7.7225, 4.1126, 95.3675, 12.1629, 38.3080, 12.1629, 5.6975, 93.7801
061, 7.7482, 32.7504, 7.7482, 4.1277, 95.3521, 11.9562, 38.1041, 11.9562, 5.6899, 93.7824
062, 7.7326, 32.7554, 7.7326, 4.1274, 95.3560, 12.1075, 38.2009, 12.1075, 5.7051, 93.7695
063, 7.6669, 32.6348, 7.6669, 4.0900, 95.3921, 12.2210, 38.3750, 12.2210, 5.6998, 93.7817
064, 7.7401, 32.7840, 7.7401, 4.1196, 95.3573, 12.1849, 38.4089, 12.1849, 5.6967, 93.7938
065, 7.8031, 32.8124, 7.8031, 4.1704, 95.3061, 12.1023, 38.3478, 12.1023, 5.7028, 93.7741
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
11.5323, 37.6076, 11.5323, 5.7959, 93.6843
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.173, 0.287, 0.391, 0.485, 0.578, 0.657, 0.718, 0.769, 0.818, 0.854

test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
11.6497, 37.8711, 11.6497, 5.7941, 93.7091
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.172, 0.284, 0.386, 0.489, 0.581, 0.658, 0.725, 0.777, 0.820, 0.850

