******************************************************************
records on AgeDB dataset under 80%-20% protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
016, 13.3912, 39.9181, 13.3912, 7.3277, 92.1691, 12.2617, 38.3778, 12.2617, 6.5178, 92.9439
017, 13.2673, 39.7531, 13.2673, 7.2216, 92.2737, 13.5981, 40.0932, 13.5981, 7.5118, 92.1820
018, 13.1287, 39.5933, 13.1287, 7.1317, 92.3623, 11.7449, 38.0765, 11.7449, 6.3594, 93.1372
019, 13.1412, 39.5947, 13.1412, 7.1819, 92.3145, 12.4809, 39.1561, 12.4809, 6.8082, 92.7703
020, 13.0886, 39.5416, 13.0886, 7.1064, 92.3890, 12.4347, 38.6801, 12.4347, 6.5785, 92.8302
021, 12.7533, 39.1164, 12.7533, 6.9198, 92.5778, 12.0265, 38.0607, 12.0265, 6.5118, 92.9575
022, 12.7245, 39.0848, 12.7245, 6.9298, 92.5614, 12.6428, 38.8714, 12.6428, 6.8522, 92.8006
023, 12.6512, 38.9907, 12.6512, 6.8717, 92.6241, 12.1573, 38.2952, 12.1573, 6.4337, 92.9917
024, 12.5118, 38.8093, 12.5118, 6.7782, 92.7177, 11.8054, 38.0720, 11.8054, 6.4086, 93.0834
025, 12.6215, 38.9494, 12.6215, 6.8723, 92.6211, 12.0304, 38.1528, 12.0304, 6.4329, 93.1183
026, 12.3177, 38.5777, 12.3177, 6.6808, 92.8158, 12.5056, 38.5997, 12.5056, 6.7013, 92.7945
027, 12.3277, 38.5739, 12.3277, 6.6941, 92.7983, 11.9452, 38.0847, 11.9452, 6.5246, 93.0349
028, 12.2798, 38.5352, 12.2798, 6.6894, 92.8083, 12.0789, 38.0655, 12.0789, 6.5368, 92.8696
029, 12.0994, 38.2993, 12.0994, 6.5512, 92.9436, 11.9249, 37.2857, 11.9249, 6.3343, 93.2183
030, 12.0742, 38.2505, 12.0742, 6.5911, 92.9067, 11.7680, 37.9054, 11.7680, 6.2396, 93.2494
031, 11.1054, 37.0501, 11.1054, 6.0013, 93.4846, 11.3991, 37.2277, 11.3991, 6.0576, 93.4670
032, 10.9272, 36.8286, 10.9272, 5.9284, 93.5653, 11.2337, 37.0518, 11.2337, 5.9841, 93.5436
033, 10.6892, 36.5090, 10.6892, 5.8064, 93.6905, 11.3076, 37.3350, 11.3076, 5.9719, 93.5625
034, 10.5055, 36.2643, 10.5055, 5.6730, 93.8198, 11.2115, 37.1185, 11.2115, 5.9219, 93.5921
035, 10.6175, 36.4397, 10.6175, 5.7147, 93.7795, 11.3023, 36.9793, 11.3023, 5.9022, 93.6141
036, 10.5228, 36.3122, 10.5228, 5.7242, 93.7732, 11.2219, 37.2124, 11.2219, 5.8734, 93.6444
037, 10.4072, 36.1492, 10.4072, 5.6023, 93.8942, 11.2720, 37.2015, 11.2720, 5.8946, 93.6065
038, 10.3324, 36.0646, 10.3324, 5.5555, 93.9325, 11.3404, 37.3608, 11.3404, 5.9295, 93.5959
039, 10.2124, 35.9349, 10.2124, 5.5084, 93.9871, 11.3810, 37.2192, 11.3810, 5.8969, 93.6171
040, 10.3318, 36.0616, 10.3318, 5.5672, 93.9254, 11.3863, 37.5385, 11.3863, 5.9249, 93.6027
041, 10.2719, 35.9753, 10.2719, 5.5342, 93.9604, 11.2836, 37.1785, 11.2836, 5.8544, 93.6315
042, 10.0990, 35.7820, 10.0990, 5.4591, 94.0390, 11.4119, 37.0238, 11.4119, 5.9105, 93.6149
043, 10.0654, 35.7226, 10.0654, 5.4194, 94.0754, 11.5270, 37.6797, 11.5270, 5.9143, 93.6005
044, 10.0866, 35.7565, 10.0866, 5.4592, 94.0366, 11.5115, 37.5904, 11.5115, 5.9136, 93.6035
045, 10.0139, 35.6535, 10.0139, 5.4242, 94.0717, 11.5705, 37.4187, 11.5705, 6.0371, 93.5201
046, 9.8917, 35.5023, 9.8917, 5.3088, 94.1807, 11.3726, 37.1385, 11.3726, 5.8772, 93.6513
047, 9.9348, 35.5684, 9.9348, 5.3380, 94.1546, 11.4162, 37.4531, 11.4162, 5.8415, 93.6353
048, 9.7966, 35.3922, 9.7966, 5.3085, 94.1842, 11.5009, 37.4390, 11.5009, 5.9022, 93.6187
049, 9.8544, 35.4540, 9.8544, 5.3021, 94.1879, 11.5855, 37.5145, 11.5855, 5.8878, 93.6490
050, 9.8499, 35.4804, 9.8499, 5.3079, 94.1811, 11.8404, 37.9552, 11.8404, 6.0114, 93.5254
051, 9.7124, 35.2702, 9.7124, 5.2380, 94.2603, 11.5068, 37.2896, 11.5068, 5.8787, 93.6346
052, 9.6439, 35.1798, 9.6439, 5.2121, 94.2812, 11.4732, 37.5450, 11.4732, 5.8347, 93.6596
053, 9.6212, 35.1609, 9.6212, 5.1702, 94.3245, 11.4373, 37.3195, 11.4373, 5.8355, 93.6763
054, 9.5003, 34.9790, 9.5003, 5.1119, 94.3790, 11.4065, 37.3560, 11.4065, 5.8052, 93.6839
055, 9.5467, 35.0566, 9.5467, 5.1686, 94.3254, 11.5192, 37.3870, 11.5192, 5.8355, 93.6641
056, 9.7847, 35.3521, 9.7847, 5.2955, 94.2025, 11.4573, 37.1321, 11.4573, 5.8423, 93.6641
057, 9.5434, 35.0869, 9.5434, 5.1333, 94.3526, 11.5212, 37.3719, 11.5212, 5.8461, 93.6657
058, 9.6189, 35.1446, 9.6189, 5.1963, 94.2983, 11.6147, 37.5845, 11.6147, 5.8878, 93.6422
059, 9.5461, 35.0537, 9.5461, 5.1221, 94.3710, 11.5634, 37.3848, 11.5634, 5.8795, 93.6406
060, 9.5854, 35.1138, 9.5854, 5.1493, 94.3396, 11.5405, 37.3872, 11.5405, 5.8916, 93.6323
061, 9.5406, 35.0478, 9.5406, 5.1384, 94.3587, 11.5609, 37.6179, 11.5609, 5.9083, 93.6224
062, 9.5167, 35.0125, 9.5167, 5.1327, 94.3629, 11.5329, 37.4177, 11.5329, 5.8620, 93.6338
063, 9.5027, 34.9533, 9.5027, 5.1176, 94.3725, 11.5247, 37.6993, 11.5247, 5.8362, 93.6611
064, 9.6412, 35.1930, 9.6412, 5.1710, 94.3161, 11.5644, 37.6069, 11.5644, 5.8923, 93.6331
065, 9.5447, 35.0439, 9.5447, 5.1439, 94.3500, 11.5433, 37.1880, 11.5433, 5.8628, 93.6497
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
11.2010, 37.1484, 11.2010, 5.7313, 93.7655
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.182, 0.306, 0.418, 0.507, 0.596, 0.659, 0.710, 0.767, 0.815, 0.849

test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
11.2010, 37.1484, 11.2010, 5.7313, 93.7655
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.182, 0.306, 0.418, 0.507, 0.596, 0.659, 0.710, 0.767, 0.815, 0.849

