******************************************************************
records on AgeDB dataset under 80%-20% protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
050, 9.8610, 35.4867, 9.8610, 5.3096, 94.1812, 11.2724, 37.2141, 11.2724, 5.8711, 93.6550
051, 9.7678, 35.2616, 9.7678, 5.2499, 94.2508, 11.0329, 36.8141, 11.0329, 5.8218, 93.6975
052, 9.6472, 35.1961, 9.6472, 5.1783, 94.3152, 11.0664, 37.1635, 11.0664, 5.7892, 93.6801
053, 9.5826, 35.0688, 9.5826, 5.1572, 94.3392, 11.0399, 36.8794, 11.0399, 5.8150, 93.6922
054, 9.5038, 34.9749, 9.5038, 5.1004, 94.3901, 11.0887, 36.8082, 11.0887, 5.8052, 93.6816
055, 9.5288, 35.0344, 9.5288, 5.1111, 94.3779, 11.1736, 37.2322, 11.1736, 5.8120, 93.6702
056, 9.6715, 35.2273, 9.6715, 5.2138, 94.2830, 11.0869, 36.9030, 11.0869, 5.7923, 93.7005
057, 9.5610, 35.0748, 9.5610, 5.1296, 94.3544, 11.1485, 36.9515, 11.1485, 5.7870, 93.7096
058, 9.6208, 35.1561, 9.6208, 5.1687, 94.3248, 11.1764, 37.0312, 11.1764, 5.8294, 93.6914
059, 9.5079, 34.9983, 9.5079, 5.1062, 94.3869, 11.1104, 36.9836, 11.1104, 5.8309, 93.6945
060, 9.6139, 35.1606, 9.6139, 5.1694, 94.3151, 11.1550, 37.0880, 11.1550, 5.8764, 93.6475
061, 9.5365, 35.0175, 9.5365, 5.1504, 94.3476, 11.0853, 36.8738, 11.0853, 5.8112, 93.7036
062, 9.5016, 34.9791, 9.5016, 5.1139, 94.3767, 11.1127, 36.9062, 11.1127, 5.8067, 93.6998
063, 9.4446, 34.8535, 9.4446, 5.1024, 94.3924, 11.1138, 36.9675, 11.1138, 5.8158, 93.6914
064, 9.4803, 34.9863, 9.4803, 5.1066, 94.3817, 11.1368, 37.0189, 11.1368, 5.8446, 93.6823
065, 9.5059, 34.9701, 9.5059, 5.1041, 94.3902, 11.1399, 36.8911, 11.1399, 5.8218, 93.6869
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
11.5873, 37.4996, 11.5873, 5.8726, 93.6194
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.173, 0.285, 0.390, 0.491, 0.576, 0.652, 0.715, 0.764, 0.812, 0.848

test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
11.5873, 37.4996, 11.5873, 5.8726, 93.6194
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.173, 0.285, 0.390, 0.491, 0.576, 0.652, 0.715, 0.764, 0.812, 0.848

