******************************************************************
records on AgeDB dataset under 80%-20% protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
065, 9.3909, 34.8713, 9.3909, 5.0228, 94.4687, 11.0311, 36.6243, 11.0311, 5.6525, 93.8748
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
11.0985, 36.8103, 11.0985, 5.7706, 93.7239
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.174, 0.286, 0.390, 0.491, 0.575, 0.651, 0.724, 0.778, 0.822, 0.861

test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
11.0985, 36.8103, 11.0985, 5.7706, 93.7239
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.174, 0.286, 0.390, 0.491, 0.575, 0.651, 0.724, 0.778, 0.822, 0.861

