******************************************************************
records on AgeDB dataset under 80%-20% protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
050, 14.9742, 41.9662, 14.9742, 8.2129, 91.2826, 13.4594, 40.1242, 13.4594, 7.3101, 92.2274
051, 14.8226, 41.7483, 14.8226, 8.1515, 91.3575, 12.9710, 39.5009, 12.9710, 6.9712, 92.4913
052, 14.5675, 41.4473, 14.5675, 7.9661, 91.5389, 12.8791, 39.3639, 12.8791, 6.9773, 92.5269
053, 14.4771, 41.3490, 14.4771, 7.9041, 91.5945, 12.8621, 39.4881, 12.8621, 6.9234, 92.5428
054, 14.5769, 41.4564, 14.5769, 7.9622, 91.5432, 12.8111, 39.3249, 12.8111, 6.9386, 92.5497
055, 14.5828, 41.4797, 14.5828, 7.9421, 91.5569, 12.8738, 39.3771, 12.8738, 6.9462, 92.5239
056, 14.7029, 41.6526, 14.7029, 8.0423, 91.4564, 12.7744, 39.2197, 12.7744, 6.9295, 92.5754
057, 14.4802, 41.3504, 14.4802, 7.8890, 91.6144, 12.7459, 39.3064, 12.7459, 6.9143, 92.5807
058, 14.4428, 41.3121, 14.4428, 7.9269, 91.5717, 12.7359, 39.3331, 12.7359, 6.9105, 92.5989
059, 14.3465, 41.1612, 14.3465, 7.8360, 91.6621, 12.7624, 39.2257, 12.7624, 6.9196, 92.5800
060, 14.4090, 41.2710, 14.4090, 7.8981, 91.6027, 12.6838, 39.2101, 12.6838, 6.8393, 92.6406
061, 14.4509, 41.3658, 14.4509, 7.9120, 91.5934, 12.6768, 39.1569, 12.6768, 6.8688, 92.6384
062, 14.4473, 41.3462, 14.4473, 7.9316, 91.5729, 12.6947, 39.1426, 12.6947, 6.8795, 92.6247
063, 14.3826, 41.2567, 14.3826, 7.8573, 91.6410, 12.6786, 39.2794, 12.6786, 6.8696, 92.6323
064, 14.3935, 41.2707, 14.3935, 7.8952, 91.6034, 12.6689, 39.2357, 12.6689, 6.8681, 92.6361
065, 14.3490, 41.1863, 14.3490, 7.8204, 91.6820, 12.6866, 39.2160, 12.6866, 6.8901, 92.6308
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
12.8631, 39.3851, 12.8631, 6.9560, 92.5438
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.143, 0.239, 0.334, 0.417, 0.500, 0.575, 0.635, 0.690, 0.733, 0.773

test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
12.8631, 39.3851, 12.8631, 6.9560, 92.5438
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.143, 0.239, 0.334, 0.417, 0.500, 0.575, 0.635, 0.690, 0.733, 0.773

